Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsRecommendationSystemOpted,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url
Required,Required,"Unconditional Admission: An undergraduate degree from a regionally accredited institution with a cumulative GPA of 2.75 or higher on a 4.0 scale. Submit an application for admission, official transcripts from all colleges/universities attended, and the non-refundable application fee. Submit a statement of purpose for seeking the MPA degree at UNA (250-500 words). Submit a current resume or vita. Submit an academic or professional writing sample. Submit three letters of recommendation from professional or academic sources.",Required,True,False,False,False,False,False,,,program,Public Administration MPA Online,https://www.collegefactual.com/graduate-schools/university-of-north-alabama/masters-degrees/social-services-public-administration/
,,"Baccalaureate degree from an accredited institution.
Minimum 2.5 GPA on a 4.0 scale on all previous coursework.
Official transcripts from all institutions attended.
UNA Graduate application for admission.
Application fee.",,True,False,False,False,False,False,,,program,Public Health Cert,https://www.una.edu/education/academic-programs/graduate.html
,,,,,,,,,,,,institute,Public Health MPH,https://graduatestudies.publichealth.med.miami.edu/academic-programs/masters-degrees/mph-program-plan/index.html
Required,Required,"An application to The University of Alabama Graduate School; Official transcripts from all institutions attended; A bachelor’s degree from a regionally accredited institution; A minimum undergraduate GPA of 3.0 on a 4.0 scale; A three- to five-page statement of purpose detailing your interest in public health, career goals and how the MPH degree will help you achieve them; Three letters of recommendation; A current résumé or curriculum vitae; GRE is not required for admission.",Not Required,True,False,True,False,False,False,,,program,Public Health MPH Online,https://online.ua.edu/degrees/master-of-public-health/
Required,Required,"Admission to the Master of Health Administration Program is open to qualified holders of bachelor’s degrees from regionally accredited institutions. Applicants are admitted to the program on the basis of criteria that suggest a high probability of success. The following are the requirements for admission:

1. Completed Application for Graduate Studies.
2. Official transcript(s) from all colleges/universities attended with a posted bachelor's degree from a regionally accredited institution submitted directly from the colleges or universities.
3. Bachelor's degree with a minimum cumulative GPA of 2.75 on a 4.0 scale.
4. Submission of a current resume.
5. Submission of a letter of intent.
6. Submission of two letters of recommendation.",Not Required,True,False,,False,False,False,,,program,Public Health Accelerated MPH,https://www.una.edu/business/graduate/mha.html
Required,Required,"Students applying for admission must submit the following to the Office of Graduate Admissions:
1. Completed UNA Graduate Application and fee.
2. Official transcripts from all postsecondary institutions attended submitted directly to the Office of Graduate Admissions from the institution. The transcript must document a conferred bachelor's degree from a regionally accredited institution.
3. An undergraduate GPA of 2.75 on a 4.0 scale.
4. Personal statement of no more than 500 words describing the applicant's purpose in pursuing graduate study in public health.
5. Resume
6. GRE Scores (waived through Fall 2024). Applicants may provide to strengthen their application.
7. Three recommendation forms.
8. A student who has a cumulative undergraduate GPA between 2.5 and 2.74 may be admitted on a conditional basis.",Not Required,False,True,True,False,False,False,,,program,Public Health MSPH,https://www.una.edu/education/academic-programs/graduate.html
Required,Required,"Overall GPA of 3.0 or higher. Grade of 'B' or better in all pre-requisite courses for the Public Health Program. Submit a formal application to the Graduate Admissions office. Submit a one-page, double-spaced personal statement addressing why you want to be a public health professional and what makes you a good candidate for the Public Health program and a career in public health. Submit three letters of recommendation with at least one letter from a UNA faculty member. Submit a resume or curriculum vitae. Once a complete application has been submitted, the applicant will be scheduled for an interview with the Graduate Coordinator.",Not Required,True,False,,False,False,False,,,program,Public Health Accelerated MSPH,https://www.una.edu/education/academic-programs/graduate.html
Required,Required,"Admission to the Master of Public Policy (MPP) program is granted through the UNA Office of Graduate Admissions.

Applicants for the Master of Public Policy must meet the following requirements:

* An official transcript from the college or university that awarded the baccalaureate degree, with a minimum cumulative undergraduate GPA of 2.75 on a 4.0 scale.
* Two letters of recommendation from former professors or professionals familiar with the applicant’s academic and/or professional capabilities.
* A current résumé.
* A 500-word statement of purpose outlining the applicant’s reasons for pursuing the MPP degree.
* For applicants with a GPA below 2.75, a 300-word statement explaining any extenuating circumstances for the lower GPA.
* The Graduate Record Examination (GRE) is not required for admission into the MPP program.
* The Public Affairs program coordinator may request a meeting (phone, online, or in-person) with the applicant if the need for one is determined.",Not Required,True,False,False,False,False,False,,,program,Public Policy MPP,https://www.una.edu/education/academic-programs/graduate.html
Required,Required,"The application process for the Valenti School of Communication's graduate program is a two-step process. In addition to applying to the University of Houston graduate school, applicants must submit the following supplemental materials: A 500-word statement of purpose detailing your interest in the graduate program, your career goals and how the M.A. program will help you achieve them; A current resume; A writing sample (e.g., a paper you have written for a class, a press release, or a research paper); Three letters of recommendation from faculty or professionals; Official transcripts from all previous institutions; Official GRE scores (UH code 6870). GRE waivers are available.",Required,False,False,False,False,False,False,,,program,Public Relations MA,https://www.uh.edu/class/communication/graduate/index.php
Not Required,Required,"In addition to meeting the general requirements for admission to the Office of Graduate Studies, the applicant must meet the following program requirements: 1. A bachelor’s degree from a regionally accredited institution. 2. At least a 2.75 overall GPA on all undergraduate work. 3. Two letters of recommendation. 4. A personal essay that introduces the student and explains the student’s reasons for pursuing the master’s degree in writing. 5. A portfolio of student writing (approximately 15-20 pages).",Required,False,False,False,False,False,False,,,program,Writing MA,https://catalog.una.edu/graduate/arts-sciences/writing-ma/
