Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsRecommendationSystemOpted,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url,error
Required,Required,"In addition to the general requirements of the university, prospective Master of Music students must satisfy the following requirements for admission to the Bob Cole Conservatory of Music. An applicant must: 1. Hold a baccalaureate degree with a major in music from an accredited institution or the equivalent. 2. Have a GPA of 3.0 or higher in all undergraduate upper-division coursework in music. 3. Complete the university application via Cal State Apply. 4. Complete the Bob Cole Conservatory of Music Supplemental Application which includes a prescreening audition, a curriculum vitae/résumé, a statement of purpose (250-500 words), a repertoire list, three letters of recommendation, and unofficial transcripts. 5. Perform a successful audition for the appropriate faculty in the declared area of specialization. 6. Demonstrate proficiency in music theory, aural skills, and music history, as determined by the Graduate Placement Examination administered by the Bob Cole Conservatory of Music.",Not Required,True,False,,False,False,False,,,program,Master of Music with option in Opera,https://www.csulb.edu/college-of-the-arts,
Required,Required,"In addition to the general requirements of the university, specific information for application to the Bob Cole Conservatory of Music is available at the BCCM Graduate Studies website. A bachelor’s degree with a major in music (or its equivalent) from an accredited institution is required. Two letters of recommendation from persons qualified to judge the academic and musical potential of the applicant are also required. Applicants will be required to audition and take the graduate placement examinations given by the Conservatory in music theory and music history. Students who do not pass the graduate placement examinations will be required to complete specific review courses with a grade of “B” or better prior to enrolling in graduate-level courses in music theory and music history. The minimum GPA required for admission is 3.0 in the last 60 semester units of undergraduate work and 3.0 in upper division major courses.",Not Required,True,False,False,False,False,False,,,program,Master of Music with option in Jazz Studies,https://www.csulb.edu/graduate-studies,
Required,Required,"Prospective students in music education apply for admission to the Master of Arts degree program for the fall semester only. The application requires two parts:
1. Apply to the university via Cal State Apply between October 1 and January 15.
2. A supplemental application to the Bob Cole Conservatory of Music via GetAcceptd is also required by January 15.

To be considered for admission to the Master of Arts in Music, applicants must meet the following minimum requirements:
1. An undergraduate degree in music or its equivalent with a GPA of 3.0 or higher in all upper-division music courses.
2. Submission of all required application materials as stipulated by the Bob Cole Conservatory of Music.
3. Successful completion of the Bob Cole Conservatory of Music Graduate Placement Examinations in Music History and Music Theory.
4. Successful completion of the appropriate entrance audition, interview, or submission of portfolio.",Required,True,False,True,False,False,False,,,program,Master of Arts in Music Education,https://www.jammusiclab.com/academics/master-arts-music-education,
Required,Required,"In addition to the general requirements of the university, specific requirements for admission to classified graduate status are: an undergraduate degree in music or its equivalent, with a GPA of 3.0 or better in all upper-division music courses, and successful completion of the appropriate entrance examinations as determined by the faculty in the student’s area of specialization. For the Musicology (MA) option, applicants must submit the following via the Music GETAcceptd portal: A Statement of Purpose (500-600 words) describing your academic and research interests and your professional goals; A substantive example of your scholarly writing on a musical topic (e.g., a term paper from an upper-division music history course); Three current letters of recommendation from persons in a position to speak of your musical and academic abilities; A résumé or curriculum vitae that lists your educational background, professional experience, and scholarly/creative accomplishments; Unofficial transcripts from all previous colleges. A brief on-campus or virtual interview with the Musicology faculty will be scheduled after a preliminary review of your application materials.",Required,False,False,True,False,False,False,,,program,Master of Arts in Musicology,https://www.csulb.edu/graduate-studies,
Required,Required,"In order to apply for the MFA Acting Program at CSULB, prospective students must complete both the University application through Cal State Apply, and a departmental audition. To complete your application file, the following supplemental materials must be uploaded through Cal State Apply by the application deadline: A current résumé listing theatrical experience, Three letters of recommendation from individuals who can speak to your qualifications, A Statement of Purpose of no more than three pages, double-spaced, A headshot, Unofficial transcripts from all colleges and universities attended. Admission to the MFA Acting Program is by audition only.",Not Required,True,False,False,False,False,False,,,program,Master of Fine Arts in Theatre Arts with option in Acting,https://www.csulb.edu/graduate-studies,
Required,Required,"A current resume; A statement of purpose, 300-500 words, articulating your reasons for pursuing this degree; Two letters of recommendation from individuals able to comment on your academic and/or professional background; A written analytical essay, 1000-2000 words, that is a critical review of a theatrical performance you have recently seen or an essay that details your approach to producing one of the plays from this list: Fences, In The Heights, Next to Normal, Water by the Spoonful, or Sweat. The GRE will be waived for Fall 2024 graduate applicants.",Required,True,False,True,False,False,False,,,program,Master of Fine Arts in Theatre Arts with option in Theatre Management (MFA/MBA),https://www.csulb.edu/theatre-arts/graduate-admissions-0,
Not Required,Required,"Applicants must possess a bachelor’s degree with a major in Japanese, or its equivalent, from an accredited college or university, with a grade point average of at least 3.0 in the last 60 semester (or 90 quarter) units attempted, and at least 3.0 in the major. Proficiency in Japanese equivalent to having completed all the requirements for the BA in Japanese at CSULB is also required. In addition to the university application, applicants must submit the following departmental application materials directly to the Asian and Asian American Studies Department (AAAS) Graduate Advisor: a Statement of Purpose (1-2 pages), a Writing Sample (10-15 pages in Japanese or English), three Letters of Recommendation, and an unofficial copy of transcripts.",Required,False,False,,False,False,False,,,program,Master of Arts in Japanese Language & Pedagogy,https://cla.csulb.edu/departments/aaas/graduate-credential/,
,,,,,,,,,,,,error,Master of Science in Accountancy,https://www.csulb.edu/graduate-studies,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,Master of Science in Finance,https://www.csulb.edu/graduate-studies,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Required,Required,"To be admitted in classified status, an applicant must have a bachelor's degree from an accredited institution with a major in business administration, computer science, or information systems; a minimum GPA of 3.0 in the last 60 semester units; and a GMAT score of 500 or higher (or a comparable GRE score). The GMAT/GRE requirement is waived for applicants with a GPA of 3.0 or better from a business program accredited by AACSB or from a domestic U.S. university. The waiver also applies to those with a degree in computer science or computer engineering from an ABET-accredited program, or those with 3+ years of professional full-time IT work experience in the U.S. Required documents to upload to the Cal State Apply application include unofficial transcripts, a Statement of Purpose, a resume, and a GMAT or GRE test score (if applicable).",Not Required,False,False,False,True,False,False,,,program,Master of Science in Information Systems,https://www.csulb.edu/college-of-business/information-systems,
,,,,,,,,,,,,error,Master of Science in Marketing Analytics,https://www.csulb.edu/graduate-studies,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Required,Required,"To be considered for admission, applicants must meet the following requirements: a bachelor's degree from a regionally-accredited university, a minimum GPA of 2.5 (cumulative or in the last 60 semester units), and submission of a Cal State Apply application with official transcripts from all colleges/universities attended. The following documents are required to be uploaded to the application: a current résumé, a statement of purpose, a video statement of purpose, and two letters of recommendation.",Not Required,True,False,False,False,False,False,,,program,Master of Business Administration (MBA),https://business.fsu.edu/graduate,
Required,Required,"All applicants must complete the Cal State Apply online application and pay the non-refundable $70 application fee. The following materials are required to be submitted with the application:
- Current Resume (two page maximum)
- Statement of Purpose
- Video Statement of Purpose
- Two Letters of Recommendation: Applicants should provide contact information for their recommenders in Cal State Apply. The recommenders will then be sent a link to a standard recommendation form.
- Official Transcripts: One official transcript from each college or university attended is required.
- GMAT/GRE: The GMAT/GRE is currently waived for all MBA Programs for the Spring 2024 and Fall 2024 terms.
- International Applicants: International Applicants are required to take the TOEFL or IELTS exam unless they have a bachelor’s degree from a U.S. institution.",Not Required,True,False,True,False,False,False,,,program,Master of Business Administration (MBA) Accelerated,https://www.csulb.edu/cob-graduate-programs/mba-programs/day-time-mba,
Required,Required,"Specific requirements for admission to classified graduate status are: a bachelor’s degree from a regionally accredited U.S. institution, or an equivalent degree from a non-U.S. institution; being in good academic standing at the last college or university attended; and a grade point average (GPA) of at least 2.75 on a 4.0 scale. A minimum of two years of full-time, professional work experience after completion of a bachelor's degree is preferred. Required application materials to be submitted include a completed Cal State Apply Application, a current résumé, a statement of purpose, a video statement of purpose, and official transcripts from all colleges and universities attended.",Not Required,True,True,False,False,False,False,,,program,Master of Business Administration (MBA) Evening,https://www.csulb.edu/graduate-studies,
Required,Required,"A bachelor's degree from a regionally accredited university. GPA of at least 2.5 in the last 60 semester (90 quarter) units of coursework. At least two years of full-time, professional work experience. The Graduate Management Admission Test (GMAT) or Graduate Record Examination (GRE) is required. An approved GMAT/GRE waiver is available for highly qualified applicants. International applicants must submit a TOEFL score of at least 80 (iBT).",,False,False,False,False,False,False,,,program,Master of Business Administration (MBA) Online,https://www.csulb.edu/graduate-studies,
,,,,,,,,,,,,error,Master of Science in Nursing,https://www.csulb.edu/college-of-health-human-services/graduate-programs,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Required,Required,"A master's degree in engineering, computer science or a closely related discipline from a regionally accredited university with a minimum of 3.5 GPA on a 4.0 scale in the master’s program.
A bachelor's degree in engineering, computer science or a closely related discipline from a regionally accredited university with a minimum of 3.5 GPA on a 4.0 scale in the bachelor’s program.
The GRE is not required for admission to the Ph.D. program.",Required,True,False,False,True,False,False,,,program,Doctor of Philosophy in Engineering and Computational Mathematics,https://www.csulb.edu/college-of-engineering/engineering-doctoral-studies,
Required,Required,"A master's degree from a regionally accredited institution.
A cumulative grade point average of at least 3.0 in all upper-division and graduate coursework.
A current resume or curriculum vitae that documents a minimum of three years of professional experience in an educational setting, including leadership responsibilities.
A statement of purpose (approximately 1,000 words).
Three letters of recommendation submitted through the Cal State Apply system. At least one letter must be from a professor, and at least one from a professional supervisor.
A sample of academic writing that demonstrates analytical and writing skills.
Applicants who satisfy the above requirements will be invited to an on-campus interview with the Ed.D. Admissions Committee.",Required,True,False,,False,False,False,,,program,Doctorate in Educational Leadership,https://www.baypath.edu/academics/graduate-programs/educational-leadership-edd/,
,,,,,,,,,,,,error,Doctorate in Educational Administration,https://www.csulb.edu/graduate-studies,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Required,Required,"A minimum graduate grade point average (GPA) of 3.5 on a 4.0 scale in all graduate coursework. A master’s degree from an accredited institution. Evidence of a strong academic background, particularly in research and writing, and potential for success in a doctoral program. A research interest related to the mission of the program. At least three years of full-time significant leadership experience. Current employment in a leadership position.",Required,True,False,,False,False,False,,,program,Doctorate in Higher Education Administration,https://www.csulb.edu/college-of-education/educational-doctorate-educational-leadership,
,,,,,,,,,,,,error,Certificate in Advanced Paralegal,https://www.csulb.edu/graduate-studies,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,Certificate in Agile Project Management,https://www.cpace.csulb.edu/courses/certificate-programs,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,Certificate in Applied Analytics and Machine Learning for Higher Education,https://www.csulb.edu/graduate-studies,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,"High school diploma or GED equivalent; Proficiency in English (reading, writing, and speaking).",,True,False,False,False,False,False,,,program,Certificate in Certified Nursing Assistant (CNA),https://www.cpace.csulb.edu/courses/certified-nursing-assistant,
,,,,,,,,,,,,error,Certificate in Clinical Medical Assistant,https://www.youtube.com/watch?v=Uki3jDXHaXk,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,Certificate in Collections Management for Costume and Textiles,https://www.csulb.edu/graduate-studies,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,A bachelor's degree from an accredited institution is required for admission. Students may complete the certificate concurrently with their undergraduate degree program as long as they hold senior standing.,Not Required,True,False,,False,False,False,,,program,Certificate in Crime and Intelligence Analysis Program,https://www.youtube.com/watch?v=RVl81T6x11M,
,,,,,,,,,,,,error,Certificate in Digital Marketing,https://www.cpace.csulb.edu/,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,Certificate in Geographic Information Science,https://www.csulb.edu/graduate-studies,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
