Concentration name,description,program website url,Accreditation status,Level,Program name,Program Page url
,"The health care compliance and regulations bachelor's degree program prepares students to work as compliance specialists in various health care settings, including hospitals, clinics, long-term care facilities, insurance companies, and government agencies.

Students learn how to interpret and apply complex federal and state laws and regulations in real-world situations, investigate potential violations, and develop and implement compliance plans.

The coursework for the health care compliance and regulations degree is developed and delivered by expert faculty and covers the fundamental areas of compliance, such as privacy and security, billing and coding, and quality of care. Students learn the tools and techniques needed to audit and monitor compliance programs and how to respond to government investigations.

Graduates of this program may go on to careers as compliance analysts, managers, officers or specialists, or in roles related to health care privacy and security, medical coding and billing, or revenue integrity. The skills learned in this program may also provide a foundation for those interested in pursuing a law degree or other graduate-level studies.",https://degrees.apps.asu.edu/bachelors/major/ASU00/TSHCCRBS,,BS,"Health Care Compliance and Regulations, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"The health care coordination bachelor's degree program prepares students to work as part of an interprofessional health care team. The curriculum is focused on health care coordination within a population health framework. Students gain foundational knowledge in social determinants of health and the role of value-based care in achieving the Quadruple Aim. They will learn strategies to help patients navigate the complex health care system, access community resources and improve health outcomes. Graduates are equipped with the foundational knowledge and functional skills to be effective health care coordinators and patient navigators in primary care, hospital and community health settings. Coursework covers topics in interprofessional collaboration, leadership, patient-centered communication, health information technology and health care financing.",https://degrees.apps.asu.edu/bachelors/major/ASU00/TSHCCBS,,,"Health Care Coordination, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"The BS program in health education and health promotion prepares students for careers as health education specialists in a wide variety of settings, including governmental public health agencies, nonprofit community health organizations, hospitals and medical care organizations, and corporate wellness programs.

The curriculum is aligned with the areas of responsibility for health education specialists as identified by the National Commission for Health Education Credentialing. The program emphasizes an ecological approach to health, focusing on the social and environmental determinants of health and health behavior. Students acquire the knowledge and skills necessary to assess health education needs; plan, implement and evaluate health education programs; and advocate for health-enhancing policies and environments. The program also provides excellent preparation for graduate studies in public health and other health professions.

Graduates are eligible to sit for the national certified health education specialist exam. Upon passing the exam, graduates receive the CHES credential.

Upon graduation, students are prepared to work in a variety of health settings.",https://degrees.apps.asu.edu/bachelors/major/ASU00/ESHEHPBS,,BS,"Health Education and Health Promotion, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"The BS program in health entrepreneurship and innovation is designed to prepare students to be leaders and innovators in a rapidly changing health care landscape. This transdisciplinary program focuses on entrepreneurship and innovation within the health sector, not as a business program but as a way of thinking and problem-solving to create value.

Students learn how to identify opportunities in health care to create valuable solutions for individuals and populations. The curriculum helps students think critically and creatively to solve complex problems and identify solutions for real-world health and health care challenges. They learn how to use an entrepreneurial mindset and systems-level thinking to become a change agent in health care.",https://degrees.apps.asu.edu/bachelors/major/ASU00/ESHEIBS,,,"Health Entrepreneurship and Innovation, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
Healthy Lifestyles and Fitness Science,"The BS program in health sciences with a concentration in healthy lifestyles and fitness science provides a strong foundation in evidence-based principles of lifetime wellness, physical activity and fitness. The degree program emphasizes the knowledge and skills necessary for those interested in healthy lifestyles and fitness careers, including those that lead to national certifications by organizations such as the National Academy of Sports Medicine and the National Strength and Conditioning Association. The curriculum provides a strong foundation for students who want to continue their studies in graduate and professional programs.

The concentration in healthy lifestyles and fitness science prepares students for a variety of careers in fitness, wellness, health education and promotion and other health-related fields.

The program is offered by the College of Health Solutions. Students can complete this degree program at ASU's Downtown Phoenix campus or through ASU Online.",https://degrees.apps.asu.edu/bachelors/major/ASU00/ESHLSCBS/health-sciences-healthy-lifestyles-and-fitness-science-bs,,BS,"Health Sciences (Healthy Lifestyles and Fitness Science), BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"The BS program in health sciences provides students with a strong foundation in health-related coursework to prepare them for a variety of roles in health care and for entry into graduate-level clinical programs.

Students in the BS program in health sciences focus on health-related topics, including:

anatomy and physiology
biology
chemistry
medical terminology
nutrition
pharmacology
physics
psychology

This major is also available in a concentration in healthy lifestyles and fitness science.

Through this comprehensive curriculum, students develop the skills and knowledge needed to excel in their chosen health care field.",https://degrees.apps.asu.edu/bachelors/major/ASU00/ESHSBS,,BS,"Health Sciences, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"The BS program in healthy lifestyles and fitness science prepares students to be leaders and innovators in the burgeoning fields of corporate wellness, public health, health coaching, personal training, and strength and conditioning. The program's core coursework provides a strong science foundation with an emphasis on evidence-based principles. This prepares students for careers in the health and fitness industry, helps them prepare to apply for graduate programs in health and for nationally recognized certifications.

The rigorous science-based curriculum for the healthy lifestyles and fitness science program is founded on the exercise science and health-related content areas of anatomy, biomechanics, exercise physiology, health promotion, lifestyle behavior change, nutrition, and research and statistics.

Students have opportunities for hands-on, experiential learning in the core classes, in a broad selection of elective courses and through a required internship. This combination of required coursework, electives and internship experiences offers students the opportunity to learn, practice and demonstrate competencies and professional skills in all areas of healthy lifestyles and fitness science.",https://degrees.apps.asu.edu/bachelors/major/ASU00/ESHLFCBS,,BS,"Healthy Lifestyles and Fitness Science, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"Global History, History of the Americas, Public History, U.S. History","The Bachelor of Arts in history is one of the most versatile degrees a student can earn, with a curriculum that provides a broad, comprehensive knowledge of the past and a method for organizing and interpreting human experience. In courses, students are exposed to the historical experiences of people from many different cultures in different time periods.

Students learn how to:
- evaluate evidence
- interpret and weigh sources of information
- organize information in a coherent way
- think critically
- write clearly

The curriculum is designed to help students think historically and gain a better understanding of the global community in which they live. The research, analytical and writing skills that are part of a history major's training provide excellent preparation for a wide variety of careers in business, public service, education and law, and can help students more fully engage in their communities and understand the challenges and opportunities of the 21st century.",https://degrees.apps.asu.edu/bachelors/major/ASU00/LAHSTYBA,,BA,"History, BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"The BA program in the history of science, ideas and innovation is for students who are fascinated by science, technology and medicine and want to study them from a humanistic perspective. This major is perfect for students who love both the sciences and the humanities and are seeking a course of study that integrates the two.

This history of science degree program combines rigorous training in historical methods with a deep dive into the history of science, technology and medicine and their interactions with culture, politics and the arts. Students learn how to analyze primary historical sources, evaluate arguments in historical scholarship, and craft their own evidence-based arguments about the past. They also learn how to communicate effectively about science, technology and medicine with diverse audiences.

This degree program prepares students for a wide range of careers, from law, medicine, public policy and science journalism to business, education and archival or museum work. Students learn how to ask complex questions about the world and how to find answers by drawing on a diverse range of evidence. Graduates are nimble thinkers, excellent communicators and creative problem-solvers, all qualities in high demand in the contemporary job market.",https://degrees.apps.asu.edu/bachelors/major/ASHSIIBA,,BA,"History of Science, Ideas and Innovation, BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"The BA program in hospitality provides students with knowledge, skills and abilities in the business of hospitality. Students learn how to manage the various aspects of businesses in the hospitality industry, such as lodging, restaurants, tourism, meetings and events.

Students are prepared to manage the business side of hospitality, with coursework that includes financial management, human resource management and strategic management in addition to core hospitality operations courses.

Students complete an internship near the end of their program, which provides them with paid, real-world experience. Many students find full-time jobs at the successful conclusion of their internship.

The hospitality BA program is offered by the School of Community Resources and Development.",https://degrees.apps.asu.edu/bachelors/major/ASU00/TSHOSBA/hospitality,,BA,"Hospitality, BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"The BS program in housing and community development provides students with a broad and inclusive understanding of the political, economic and social issues associated with community and economic development. The curriculum familiarizes students with the literature, theory, law, policy and practice of community development. Students learn a wide range of analytical skills in order to identify and effectively address the opportunities and challenges present in rural, urban and suburban communities.

The curriculum is designed to teach students how to:

analyze data for evidence-based decision-making
collect data using a variety of methodological approaches
conduct community assessments
design programs
identify stakeholders
manage nonprofit organizations
write grants and conduct fundraising

Students also have the opportunity to take advanced coursework in an area of concentration such as community health, economic development or housing.",https://degrees.apps.asu.edu/bachelors/major/ASU00/LAHCDBS/housing-and-community-development,,BS,"Housing and Community Development, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"The Bachelor of Arts in human resources and employment law provides students with a strong foundation in human resources, employment law, policy, leadership and management. Students study business concepts, leadership, the legal system and the policies that shape today's work environment. The program equips students with marketable skills in communication, management, analysis and problem-solving, along with a deep understanding of human resources and its complex legal framework.

The human resources field is a key component of every organization, business and corporation, and knowledge of human resources and employment law provides a distinct career advantage. This interdisciplinary program prepares students to meet the needs of today's changing work environment as they pursue graduate school and careers in human resources and employment law.",https://degrees.apps.asu.edu/bachelors/major/ASU00/LAHRLBA,,BA,"Human Resources and Employment Law, BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
User Experience,"The BS program in human systems engineering focuses on the analysis, design, and evaluation of systems in which humans and technology interact. Students learn to apply the theories of human performance and the principles of psychology, along with the methodologies of engineering, systems analysis and design, in order to create safe, effective and satisfying human-centered systems and technologies.

The field applies to a wide range of industries, including aviation, aerospace, health care, product design, information technology, transportation and defense.",https://degrees.apps.asu.edu/bachelors/major/ASU00/ESENGBHSE/human-systems-engineering,The BS program in human systems engineering is accredited by the Human Factors and Ergonomics Society.,BS,"Human Systems Engineering, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"The bachelor's degree program in industrial design at ASU provides students with a solid foundation in the fundamental principles and skills of design, with a strong emphasis on hands-on making, creative problem-solving and an understanding of human needs.

The industrial design program focuses on the design of manufactured objects, and students gain a comprehensive understanding of the entire design process, from ideation and concept development to prototyping and production. Through a series of studio-based courses, they learn a wide range of design techniques, including sketching, 3D modeling and digital fabrication. They also develop an understanding of materials, manufacturing processes and user-centered design principles.

In addition to studio courses, students take a variety of lecture and seminar courses that provide a broad understanding of the historical, cultural and theoretical contexts of design. They also have the opportunity to participate in a variety of extracurricular activities, such as design competitions, workshops and study abroad programs.

The industrial design program prepares students for a variety of careers in the design industry, including product design, furniture design, toy design, and exhibition design. Graduates have gone on to work for some of the world's leading design firms and companies.",https://degrees.apps.asu.edu/bachelors/major/ASU00/DEINDBSD,,BSD,"Industrial Design, BSD",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"The BSE program in industrial engineering is focused on the design, improvement and installation of integrated systems of people, materials, information, equipment and energy. The curriculum is based on specialized knowledge and skills in the mathematical, physical and social sciences together with the principles and methods of engineering analysis and design to specify, predict and evaluate the results to be obtained from such systems.

Coursework emphasizes the application of engineering methods to the analysis and design of service systems, but the principles are also applicable to production and manufacturing environments. Students learn how to analyze and design systems that provide services to people, such as health care, transportation, banking and government. They develop an understanding of operations research, human factors and ergonomics, production and service logistics, quality engineering, and integrated information systems.

This BSE program is a participating program in the Western Undergraduate Exchange (WUE) program. The WUE program is not available to online students.",https://degrees.apps.asu.edu/bachelors/major/ASU00/ESIEEBSE,"The industrial engineering BSE program is accredited by the Engineering Accreditation Commission of ABET, https://www.abet.org.",,"Industrial Engineering, BSE",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
Software Development,"The BS program in informatics uniquely combines information technology with social and behavioral sciences. Students learn to harness information technology for human benefit while studying the social context in which it operates.

The curriculum is composed of a solid technical foundation, including programming, databases, networking and web design, along with a firm understanding of the social sciences. The program emphasizes user-centered design and a deep understanding of the way people use and interact with information systems.

The software development concentration focuses on the design, development and evolution of complex software systems. Students learn the basic principles of object-oriented design and development and gain experience with a wide range of state-of-the-art tools and technologies, including Java, C++, Python, MySQL, JavaScript, HTML, CSS and various mobile application development platforms.",https://degrees.apps.asu.edu/bachelors/major/ASU00/ESINFOBBS/informatics,,BS,"Informatics, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
Cybersecurity,"The BS program in information technology prepares students for a variety of careers in information technology. The curriculum is focused on a breadth of knowledge in the information technology field and includes a general education component along with an information technology core. The information technology core provides students with a solid foundation in programming, networking, databases, web technologies, computer hardware, operating systems and cybersecurity.

The program prepares students for positions such as: application developer, computer and information security professional, computer network architect, computer support specialist, computer systems analyst, database administrator, IT consultant, network and computer systems administrator, software developer, web administrator, web developer. Graduates possess a strong background in problem-solving in the information technology profession and are well prepared to advance their knowledge through lifelong learning.",https://degrees.apps.asu.edu/bachelors/major/ASU00/TSIFTBS,"The information technology, BS program at the Polytechnic campus is accredited by the Computing Accreditation Commission of ABET, https://www.abet.org.",,"Information Technology, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"The BA program in innovation in society explores innovation and its social contexts and impacts from a variety of perspectives. Students learn to analyze social, ethical and policy issues surrounding emerging technologies and other innovations; lead in creating more just, sustainable futures; and engage with diverse communities to solve complex problems and create public value. Graduates are prepared for a variety of careers in the private, public and nonprofit sectors.

The curriculum is transdisciplinary, drawing on insights from the social sciences, humanities, engineering and the natural sciences. Students gain knowledge in areas such as science and technology policy, public engagement, ethics, leadership, and communication and social change. They develop skills in analysis, creativity and communication, and they apply their knowledge and skills in real-world contexts through hands-on, team-based projects in the classroom and the community.

The core courses provide an introduction to innovation and society, a set of analytic tools and theories for understanding innovation in its social context, and a project-based capstone experience. All students complete an internship, which allows them to explore professional pathways while making a tangible impact in the community. Students work closely with faculty mentors to design an individualized course of study that aligns with their personal and professional interests.",https://degrees.apps.asu.edu/bachelors/major/ASU00/LASISBA/innovation-in-society,,BA,"Innovation in Society, BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"The Bachelor of Science in innovation in society prepares students to be leaders who can help shape the future for the betterment of humanity. The curriculum provides a strong foundation in interdisciplinary social sciences and real-world engagement to empower students to develop innovative solutions for the complex challenges of our time.

Students learn a variety of problem-solving skills, including foresight and anticipatory governance, responsible innovation and public engagement. This transdisciplinary degree allows students to complement their core innovation in society courses with a variety of electives from across the university, allowing them to tailor the program to their individual interests and career goals.

The curriculum culminates in a capstone experience through which students apply what they've learned to a real-world project. Students who complete this degree are well prepared for careers in a wide range of fields, including sustainability, policy analysis, education and social entrepreneurship.",https://degrees.apps.asu.edu/bachelors/major/ASU00/SFISINBS,,BS,"Innovation in Society, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"The integrative health Bachelor of Science program provides students with the educational foundation needed to flourish in a variety of health care settings or to pursue graduate studies. The program is specifically designed to provide students with a holistic view of health and wellness that blends conventional medicine with evidence-based complementary approaches.

The curriculum for the integrative health degree explores the art and science of health and healing for the whole person --- mind, body and spirit. Students learn a wide range of therapies that work in conjunction with conventional Western medicine.

The program helps students develop the critical thinking skills needed to assess the credibility of evidence for or against the use of various therapies. Students also gain a better understanding of the cultural context of health and healing and of the legal and ethical issues related to the use of complementary health care.",https://degrees.apps.asu.edu/bachelors/major/ASU00/HSIHTBS/integrative-health,,,"Integrative Health, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"The integrative social science bachelor's degree program is a unique interdisciplinary studies program that offers the tools to understand and analyze human behavior and social structures through a variety of lenses. Students explore issues such as social and economic inequality, crime, globalization, race and ethnicity, and family dynamics, learning to apply a range of theoretical and methodological approaches to their inquiry.
The degree program combines a strong core in research methods with the flexibility of interdisciplinary coursework, which prepares students for graduate school and for careers in fields that demand critical and analytical skills, such as policy analysis, human resources, law and public service. The coursework is designed to help students sharpen their critical thinking and writing skills while they broaden their understanding of society and social issues.
The faculty includes nationally and internationally recognized scholars in a wide range of social sciences. These faculty members bring their expertise and insights into the classroom, offering students a vibrant and challenging intellectual environment in which to explore the complexities of the social world.",https://degrees.apps.asu.edu/bachelors/major/ASU00/TSISEBS,,BS,"Integrative Social Science, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"The Bachelor of Arts in interdisciplinary arts and performance is a practice-based, transdisciplinary degree that provides students with opportunities to engage in a wide variety of collaborative, creative, experimental and socially engaged practices.

Students in this innovative program learn to integrate a spectrum of artistic disciplines, including:

art
dance
music
sound
theatre and performance

Students also develop an understanding of arts and design in a variety of social contexts and communities and are provided with the critical and creative skills to develop their unique interests and artistic voices. The program emphasizes collaboration, process and emergence, and students work closely with faculty to design and create original works, performances and projects that extend beyond the classroom into the surrounding community.

The degree program prepares students for a variety of futures as artists, designers and creative professionals. Students may also pair this degree with other disciplines in order to develop unique skill sets and approaches for future careers.",https://degrees.apps.asu.edu/bachelors/major/ASU00/LAIAPBA/interdisciplinary-arts-and-performance,,BA,"Interdisciplinary Arts and Performance, BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"This interdisciplinary arts and sciences bachelor's degree program from the College of Integrative Sciences and Arts at ASU's Polytechnic campus allows students to design a plan of study based on their personal interests and career goals. Students choose two subject areas to concentrate on from a broad range of options available on the Polytechnic campus and through ASU Online. The options are grouped into seven clusters: art and design, communication and media, cultural studies, exploratory, social sciences, sustainability, and technological innovation.

The core courses in the major are taught using an integrative approach, focusing on theories and methods from the humanities, social sciences and natural sciences. The courses build skills employers seek in areas such as evidence-based inquiry and analysis, critical thinking, creative thinking, problem-solving, teamwork and collaboration, and written and oral communication.

The curriculum culminates in an applied project or internship and portfolio in which students are able to articulate their personal and professional growth and showcase the skills learned in the major. The major also is available through ASU Online.",https://degrees.apps.asu.edu/bachelors/major/ASU00/LSIASBA,,,"Interdisciplinary Arts and Sciences, BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
Organizational Studies,"The Bachelor of Arts in interdisciplinary studies with a concentration in organizational studies is a degree program for students who want to build on a chosen subject area with an interdisciplinary course of study focused on how organizations function.

The organizational studies concentration provides a theoretical framework for understanding organizations and the contexts in which they operate. The curriculum prepares students for a range of leadership and administrative positions in business, government and nonprofit organizations. Coursework combines perspectives from social sciences, humanities, and applied and professional fields to prepare students for the challenges of a rapidly changing, increasingly global work environment.

Students select two subject areas from an approved list of more than 150 subjects. They combine 18 credit hours of upper-division coursework in each area with 9 credit hours of core courses to complete the 45 credit hour major.",https://degrees.apps.asu.edu/bachelors/major/ASU00/LAISTOSBA,,BA,"Interdisciplinary Studies (Organizational Studies), BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"The BA program in interdisciplinary studies helps students create an individualized, academically sound program of study to meet their specific educational and career goals. Students in the program take the lead in designing their own cross-disciplinary course of study. They choose two concentration areas from the more than 350 undergraduate majors, minors and certificate programs offered at ASU. Interdisciplinary studies students are intellectual trailblazers who combine their passions and interests to forge a new path of learning. They see connections others don't, and they are not afraid to learn in different ways. With the help of an academic advisor, students in this program select courses that are most relevant to their goals, and they learn to articulate the value of their unique academic background to others, including future employers and graduate schools. Students should contact the College of Integrative Sciences and Arts at the Downtown Phoenix, Polytechnic, Tempe or West campus for further information about the BIS program.",https://degrees.apps.asu.edu/bachelors/major/ASU00/LAISTBA,,BA,"Interdisciplinary Studies, BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"The BSD program in interior design at The Design School is highly ranked in the U.S. and focuses on design excellence, innovation and interdisciplinary collaboration. Interior design is a multifaceted profession in which creative and technical solutions are applied within a structure to achieve a built interior environment.

The curriculum emphasizes research and analysis to enhance the function and quality of interior spaces for residential and commercial design, including corporate, health care, hospitality and retail design. These solutions are functional, enhance the quality of life and culture of the occupants, and are aesthetically attractive.

Designs are created in response to and coordinated with the building shell and acknowledge the physical location and social context of the project. Designs must adhere to code and regulatory requirements and encourage the principles of environmental sustainability.

The interior design process follows a systematic and coordinated methodology, including research, analysis and integration of knowledge into the creative process, whereby the needs and resources of the client are satisfied to produce an interior space that fulfills the project goals. Interior design includes a scope of services performed by a professional design practitioner, qualified by means of education, experience and examination, to protect and enhance the health, life safety and welfare of the public.

Interior design students gain a broad foundation in design history, theory and technical skills. They also have the opportunity to participate in domestic and international travel programs, interdisciplinary research and design projects, faculty-led student organizations and community service.",https://degrees.apps.asu.edu/bachelors/major/ASU00/DEINDBSD,"The interior design program is accredited by the Council for Interior Design Accreditation, https://www.accredit-id.org/, 206 Grandville Avenue, Suite 350, Grand Rapids, MI 49503.",BSD,"Interior Design, BSD",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
Arabic Studies,"The BA program in international letters and cultures with a concentration in Arabic studies offers comprehensive language training and a solid background in the culture and civilization of the Arabic-speaking world. The program aims to create global citizens who are knowledgeable about the Arab world and its significant cultural, intellectual and political contributions to the world. The curriculum allows students to explore the diverse and rich cultural heritage of the Arab world, from classical to modern times, through the study of literature, culture, and intellectual and political history. The school works to make the ASU Tempe campus a hub of intellectual and cultural activities related to the study of the Arab world, the Middle East and the larger Muslim world. The school's faculty members in Arabic are all native or near-native speakers with doctoral degrees from leading universities in North America and years of experience teaching Arabic as a foreign language. The Arabic program in the School of International Letters and Cultures is a vibrant and fast-growing academic unit that promotes a humanistic approach to the study of language and culture. Students can participate in study abroad programs in various countries in the Middle East as a way of enhancing their linguistic proficiency and deepening their cultural understanding of the Arab world.",https://degrees.apps.asu.edu/bachelors/major/ASU00/LAILARBA,,,"International Letters and Cultures (Arabic Studies), BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
Asian Studies,"The Bachelor of Arts program in international letters and cultures with a concentration in Asian studies offers an integrated course of study in the languages and cultures of Asia, with an emphasis on China or Japan. Students gain a foundation in an Asian language and its cultural and literary traditions. Coursework includes both broad surveys and specialized topics in English as well as advanced training in the selected language.

The program includes three areas of focus:
- Chinese language and culture
- Japanese language and culture
- a general Asian studies track that allows for the study of multiple areas

Through a diverse range of courses, students explore the rich traditions of Asia while developing their proficiency in an Asian language. The flexible curriculum is designed to help students reach their specific academic and career goals. Students benefit from the expertise of the faculty in the School of International Letters and Cultures who are committed to providing a comprehensive education in the languages and cultures of this large and diverse continent.",https://degrees.apps.asu.edu/bachelors/major/ASU00/LAILCBA/asian-studies,,BA,"International Letters and Cultures (Asian Studies), BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
Classical Studies,"The Bachelor of Arts in international letters and cultures with a concentration in classical studies offers students the opportunity to learn about the ancient Greek and Roman worlds. In this program, students study the languages, literature and cultures of ancient Greece and Rome and their impact on later cultures and on the development of Western civilization. Students also have the opportunity to study the material culture of the ancient world through classics courses in art history and archaeology. The classical studies concentration is inherently interdisciplinary and provides an excellent foundation for a variety of careers by helping students develop valuable skills in critical thinking and analysis as well as in oral and written expression. This program is available as an accelerated degree program.",https://degrees.apps.asu.edu/bachelors/major/ASU00/LAILCBA/classical-studies,,BA,"International Letters and Cultures (Classical Studies), BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
Classics,"The Bachelor of Arts in international letters and cultures with a concentration in classics provides students with a broad and deep understanding of the language, literature and culture of the classical world (ancient Greece and Rome), helping them gain a better understanding of the global community of the 21st century. The study of classics can reveal much about our own world and the assumptions and values of our own culture through comparison with another.

Students in the classics concentration must choose between one of two tracks: classical languages or classical studies. The classical languages track is for those who wish to focus their studies on the languages of Greek and Latin. The classical studies track does not require students to study Greek or Latin, but offers a wider range of courses in classical civilization, literature and culture.

All students can explore subjects ranging from classical literature and mythology to philosophy, art, archaeology, history, and social and religious life. Students can also participate in study abroad programs that visit and explore important sites from the classical world, programs that enrich their understanding and appreciation of other cultures and the global context.

Beyond the classroom, students can participate in campus organizations such as the classics club, Eta Sigma Phi (the classics honor society), and the Central Arizona Society of the Archaeological Institute of America.

A BA in international letters and cultures with a concentration in classics prepares students to become global citizens who are able to think critically, communicate clearly and understand other cultures. These skills are valuable to a wide variety of employers.",https://degrees.apps.asu.edu/bachelors/major/ASU00/LAILCBA/international-letters-and-cultures-classics-ba,,BA,"International Letters and Cultures (Classics), BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
French,"The Bachelor of Arts in international letters and cultures with a concentration in French offers a comprehensive and in-depth study of the French language and the cultures of France and the Francophone world. Students study French language at all levels, from beginning to advanced, and can begin their language study at the level appropriate to their previous experience.

The program provides a solid foundation in French and Francophone literatures, cultures and linguistics.

The program offers many opportunities for students to study abroad and encourages them to participate in faculty-led summer programs in France, Quebec and other Francophone regions and in semester or yearlong exchange programs at universities in France and elsewhere in the French-speaking world.

A French major provides a gateway to a variety of careers in business, education, government, the hospitality industry, international relations, nonprofit organizations, publishing and technology, and the concentration prepares students for graduate studies in French and a variety of other fields.",https://degrees.apps.asu.edu/bachelors/major/ASU00/LAILCBA/french,,BA,"International Letters and Cultures (French), BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
German,"The Bachelor of Arts in international letters and cultures with a concentration in German provides a deep understanding of German language, literature, culture and film, preparing students for an ever more connected and multilingual world. The program is specifically designed to educate global citizens who are prepared for the challenges of a new century and who have an understanding of other cultures. Students also study the complex relationship of the United States to other countries and cultures.
Students in this program can study, intern and research abroad in Germany, Austria and Switzerland. Students also may opt for a dual-major path and obtain a degree in German and another discipline, such as business or biology, to enhance their career opportunities. An accelerated master's degree is also an option for qualified students.
In addition to the B.A., the school offers an undergraduate certificate in German.
The school's study abroad programs are among the best in the nation, providing students with the opportunity to develop a deeper understanding of language and culture. Students can participate in faculty-directed summer programs or, for a more immersive experience, semester or yearlong programs.
The School of International Letters and Cultures is a place for leaders, for risk-takers and for those who are passionate about the future of the planet and its people. This is where language study and cultural awareness enable the tangible, positive changes that the world needs.",https://degrees.apps.asu.edu/bachelors/major/ASU00/LAILCGERBA,,,"International Letters and Cultures (German), BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
Italian,"The bachelor's degree program in international letters and cultures with a concentration in Italian provides students with an in-depth knowledge of Italian language, literature and culture, while at the same time giving them the tools to analyze and discuss them in a critical fashion.

The major offers a wide spectrum of courses that go well beyond the typical modern language curriculum. Students can take a variety of courses in English that span from the Middle Ages to the 21st century and cover topics as diverse as Dante, cinema, food culture, Italian American studies and fashion. Advanced students can also take a range of classes taught in Italian, from language to literature and culture.

All students are encouraged to participate in one of the many study abroad opportunities offered by the program and the university.

A major in Italian develops the necessary skills for a variety of careers in fields such as business, communication, education, government, law, media, public service and technology. It also provides the foundation necessary for those students who plan to continue their studies in graduate school.",https://degrees.apps.asu.edu/bachelors/major/ASU00/LAITLBA,,BA,"International Letters and Cultures (Italian), BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
Japanese,"The Bachelor of Arts in international letters and cultures with a concentration in Japanese offers comprehensive training in Japanese language and culture, allowing students to develop advanced linguistic proficiency while gaining in-depth knowledge of Japanese literature, culture, history and society.

The program provides the cultural and linguistic expertise necessary for students to excel in various careers, including international business, translation and interpreting, tourism, journalism, government, foreign service, and teaching English in Japan.",https://degrees.apps.asu.edu/bachelors/major/ASU00/LAILCBA/japanese,,,"International Letters and Cultures (Japanese), BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
Romanian,"The Bachelor of Arts in international letters and cultures with a concentration in Romanian provides a comprehensive education in Romanian culture as a whole, focusing on its connections to European, Balkan and global cultures.

Students learn about the geography, literature, culture and art of Romania in a curriculum emphasizing critical thinking as well as linguistic and cultural proficiency. They gain the background necessary for pursuing careers in a wide range of fields, including education, tourism, international business and government service.",https://degrees.apps.asu.edu/bachelors/major/ASU00/LAILCBARO/international-letters-and-cultures-romanian-ba,,,"International Letters and Cultures (Romanian), BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
