Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees.1,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore,IsGRERequired
,Bachelor of Science in Mining Engineering with Concentration in Health and Safety,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://advising.utah.edu/majors/quick-look/index.php,,,,FALSE,False,,,,,,,,,,,,,,,,,,Engineering,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Mining Engineering with Concentration in Operations Management,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://advising.utah.edu/majors/quick-look/index.php,,,,FALSE,False,,,,,,,,,,,,,,,,,,Engineering,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Mining Engineering with Concentration in Sustainable Resource Development,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://advising.utah.edu/majors/quick-look/index.php,,,,FALSE,False,,,,,,,,,,,,,,,,,,Engineering,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Minority and Ethnic Studies,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.utah.edu/programs/ETHNMIN,,,,FALSE,False,,,,,,,,,,,,,,,,,,Ethnic Studies,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Music History and Literature,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://music.utah.edu/students/programs-degrees.php,,,,FALSE,False,,,,,,,,,,,,,,,,,,Musicology,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Music Theatre,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=YDCzUycWcds,,,,FALSE,False,,,,,,,,,,,,,,,,,,Musical Theatre,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Nursing,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://advising.utah.edu/majors/quick-look/index.php,,,,FALSE,False,,,,,,,,,,,,,,,,,,Nursing,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Peace Studies and Conflict Resolution,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://advising.utah.edu/majors/quick-look/peace-conflict-studies.php,,,,FALSE,False,,,,,,,,,,,,,,,,,,Conflict Resolution,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Pharmacy and Pharmaceutical Sciences,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.utah.edu/programs/PHARMD,,,,FALSE,False,,,,,,,,,,,,,,,,,,Pharmacy,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Philosophy,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.utah.edu/departments/PHIL/overview,,,,FALSE,False,,,,,,,,,,,,,,,,,,Philosophy,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Philosophy,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,False,,,,False,False,False,False,False,,,,,,,,,,,,,,,https://advising.utah.edu/majors/quick-look/index.php,,,,FALSE,False,,,,,,,,,,,,,,,,,,Philosophy,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Physics Teaching,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.utah.edu/programs/PHYSBABS.T,,,,FALSE,False,,,,,,,,,,,,,,,,,,Education,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Physics Teaching,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://advising.utah.edu/majors/quick-look/index.php,,,,FALSE,False,,,,,,,,,,,,,,,,,,Education,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Political Science,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,College of Social and Behavioral Science,,,,,,,,,,,https://catalog.utah.edu/departments/POL%20S/overview,,,,FALSE,False,,4.0,2.0,,,,,,,,,,,,,,,Political Science,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-based, Need-based",FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Political Science,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://advising.utah.edu/majors/quick-look/index.php,,,,FALSE,False,,,,,,,,,,,,,,,,,,Political Science,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Professional Meteorology,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.utah.edu/programs/ATMOSBS,,,,FALSE,False,,,,,,,,,,,,,,,,,,Meteorology,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Psychology,,,,,Undergraduate,Fall 2026,,,,,,,Required,,,,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,https://advising.utah.edu/majors/quick-look/index.php,,,,FALSE,False,,,,,,,,,,,,,,,,,,Psychology,,,False,False,,,105.0,112.0,,,6.5,,,53.0,,80.0,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Psychology,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://advising.utah.edu/majors/quick-look/index.php,,,,FALSE,False,,,,,,,,,,,,,,,,,,Psychology,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Public Health Education,,,,,Undergraduate,Fall 2026,,,,,,Not Required,Required,,,,True,True,False,False,False,False,,True,False,False,False,True,True,False,False,True,,,,,,,,,,,,,,,https://catalog.utah.edu/programs/DEOKBMoVxXEm56epwfaK,,,,FALSE,False,,,,,,,,,,,,,,,,,,Health Education,,,False,False,,,110.0,,,,6.5,,,,,80.0,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Arts in Recreational Therapy,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://attheu.utah.edu/facultystaff/senate-summary-april-28-2025/,,,,FALSE,False,,,,,,,,,,,,,,,,,,Recreational Therapy,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor_of_Science in Recreational Therapy,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://advising.utah.edu/majors/quick-look/index.php,,,,FALSE,False,,,,,,,,,,,,,,,,,,Recreational Therapy,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Rehabilitation and Therapy,,,,,Undergraduate,Fall 2026,,,,,,,Not Required,,,,True,True,False,False,False,False,,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,https://catalog.utah.edu/programs/RCTHBABS,,,,FALSE,False,,,,,,,,,,,,,,,,,,Allied Health,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Secondary Science Teaching,,,,,Undergraduate,Fall 2026,,,,,,Not Required,Required,,,,True,True,True,True,False,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,https://advising.utah.edu/majors/quick-look/index.php,,"$7,603.00",,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,Education,,,False,False,,,110.0,,,,6.5,,,,,80.0,,,,,,,,,,,"$3,000 - $10,000",72%,"Merit-based, Need-based, College-Based",FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Snow and Water Sciences,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,Snow and Water Sciences,"Snow and Water Sciences: Emphasizes a broad, interdisciplinary education involving the atmospheric sciences, hydrometeorology, hydrology, snow dynamics and avalanche studies, and mountain weather and climate issues. This Emphasis prepares students for careers related to water resources and operational and research positions related to mountain environments.",,https://advising.utah.edu/majors/quick-look/index.php,,,,FALSE,False,,,,,,,,,,,,,,,,,,Earth Sciences,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Sociology,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,"Department of Sociology, College of Social and Behavioral Science",,,,,,,,,,,https://soc.utah.edu/undergraduate/,,,,FALSE,False,,4.0,2.0,,,,,,,,,,,,,,,Sociology,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"President John R. Park Scholarship: $10,000; Provost's Scholarship: $8,000; Bonneville Scholarship: $6,000; Red Rock Scholarship: $4,000; Great Salt Lake Scholarship: $3,000",,"Merit-based, Need-based, Departmental/College-based",FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Sociology,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://online.utah.edu/ug-programs/sociology/index.php,,,,FALSE,False,,,,,,,,,,,,,,,,,,Sociology,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Software Development,,,,,Undergraduate,Fall 2026,,,,,,Not Required,Required,,,,True,True,True,,False,False,,True,False,False,False,False,True,False,False,True,,,,Engineering,,,,,,,,,,,https://catalog.utah.edu/programs/SFTDEVBS,,,,FALSE,False,,,,,,,,,,,,,,,,,,Software Engineering,,,False,False,,,110.0,,,,6.5,,,,,80.0,,,,,,,,,,,"$4,000 (for 3.70 GPA), $3,000 (for 3.50 GPA)",,"Merit-based, Need-based, College-Based (e.g., College of Engineering, David Eccles School of Business), Housing & Residential Education: Community in Action, International Alumni Club, International Student & Scholar Services, Hinckley Institute of Politics, Computer Science Online, Opportunity Scholarship, Technical Education Scholarship Program, T.H. Bell Education Scholarship, Utah Promise Grant",FALSE,,,FALSE,FALSE,,,False
,Bachelor of Arts in Speech and Hearing Science,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,https://www.usd.edu/research-and-faculty/faculty-and-staff/mandy-j-williams,,,,FALSE,False,,,,,,,,,,,,,,,,,,Communication Science & Disorders,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Speech and Hearing Science,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.utah.edu/programs/SPHSBABS,,,,FALSE,False,,,,,,,,,,,,,,,,,,Communication Science & Disorders,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Fine Arts in Theatre,,,,,Undergraduate,Fall 2026,,,,,,,Required,,,,True,True,False,False,False,False,,True,False,False,False,False,True,False,True,True,,,,,,,,,,,,,,,https://advising.utah.edu/majors/quick-look/theatre-bfa.php,,,,FALSE,False,,,,,,,,,,,,,,,,,,Theater Arts,,,False,False,,,110.0,,,,6.5,,,,,80.0,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Thermal Science Engineering,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,False,,,,False,False,False,False,False,,,,,,,,,,,,,,,https://advising.utah.edu/majors/quick-look/index.php,,,,FALSE,False,,,,,,,,,,,,,,,,,,Mechanical Engineering,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Urban Ecology,,,,,Undergraduate,Fall 2026,,,,,,Not Required,Required,,,,True,True,True,False,False,False,,True,False,False,False,False,True,False,False,False,,,,"City and Metropolitan Planning, College of Architecture + Planning",,,,,,,,,,,https://advising.utah.edu/majors/quick-look/index.php,,,,FALSE,False,,,2.7,,,,,,,,,,,,,,,Ecology,,,False,False,,,110.0,,,,6.5,,,,,80.0,,,,,,,,,,,,,"Merit-based, Need-based, International Student Scholarships",FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Urban Ecology,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,"Urban Ecology is an interdisciplinary field concerned with the interrelationships among social, environmental, and economic systems, with the goal of enhancing the vitality and sustainability of places and communities. The University of Utah's Urban Ecology program is designed to respond to problems and opportunities that exist in cities, suburbs, small towns, and rural places for example, environmental management, fragile landscape protection, disaster resilience, Recreation and Tourism, Public Lands Planning, Rapid Population Growth, Regional Transportation, Energy Production, and Sprawl. The urban ecology program in City and Metropolitan Planning at the University of Utah takes an action-oriented, community-engaged approach to help students gain the knowledge and skills to foster sustainable, resilient, and equitable communities. As a student of the Urban Ecology program, you will take classes in urban ecology, planning, field studies, economics, law and social justice; you can also choose from a variety of electives topics, such as green infrastructure, sustainable development, community leadership and cities in literature. In your senior year, you will do an internship and take on a real world problem in the Ecological Planning Workshop. The undergraduate program in Urban Ecology will prepare students for professional careers in environmental and sustainability planning, public health, public policy, and community development and planning.",,https://plan.cap.utah.edu/,,,,FALSE,False,,,,,,,,,,,,,,,,,,Ecology,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in World Languages and Cultures,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,College of Humanities,,,,,,,,,,,https://advising.utah.edu/majors/quick-look/index.php,,,Resident: $159.02 per credit hour (plus base tuition and fees); Non-Resident: $502.94 per credit hour (plus base tuition and fees),FALSE,False,,4.0,,,,,,,,,,,,,,,,World Languages and Cultures,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-based, Need-based",FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Writing and Rhetoric Studies,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,College of Humanities,,,,,,,,,,,https://writing.utah.edu/undergraduate/major-minor.php,,,,FALSE,False,,,,,,,,,,,,,,,,,,Writing,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Writing and Rhetoric Studies,,,,,Undergraduate,Fall 2026,,,,,,Not Required,Required,,,,True,True,False,,False,False,,True,False,False,False,False,True,False,False,True,,,,UOnline,$537.55/credit hour,,,,,,,,"Rhetoric is the study of effective Speaking & writing: it is the art of argument & persuasion. Through the Writing & Rhetoric Studies program, you will become a strong analytical thinker & proficient writer. Students of this program learn rhetorical analysis & the ways that culture & society shape what we define as “literacy,” giving you critical thinking skills & social awareness that can be applied to a number of pursuits. Students in the program choose courses from topics such as everyday rhetorics, digital storytelling, writing popular non-fiction, professional discourse, grammar & stylistics, writing as a social practice, & others. The culminating experience of the program is a senior seminar, synthesizing all of the student's undergraduate work into a portfolio piece. Employers consistently rank written communication skills as among the most-desired abilities in job candidates, & strong writing & argumentation abilities are excellent assets for graduate-level coursework.",,https://advising.utah.edu/majors/quick-look/index.php,,,$537.55/credit hour,FALSE,False,,,2.0,,,,,,,,,,,,,,,Writing,,,False,False,,,110.0,,,,6.5,,,,,80.0,,,,,,,,,,,,,"Merit-based, Need-based",FALSE,,,FALSE,FALSE,,,False
