Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees.1,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore,IsGRERequired
,History Minor,,,,,Undergraduate,Fall 2026,,,,,,,,"The History Minor provides students with an opportunity to delve into the study of the human past and to gain a deeper understanding of the world today. By examining the diverse experiences of people across time and space, students develop critical thinking, research, and communication skills that are essential for success in any field. 15 credits in History are required for the History Minor. At least 9 credits must be at the 30000-level or above. At least 9 credits must be taken at the West Lafayette campus.",,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Liberal Arts,,,,,,,,,"The minor in History is available to all students in the University. Students from any major can enhance their education with a history minor, which provides them with the opportunity to study a variety of topics, periods, and regions while developing skills in critical thinking, research, and communication.",,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929,,,,FALSE,False,,,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,"Bachelor of Arts in History,",,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,,Required,"To earn a degree from the College of Liberal Arts, students must complete at least 120 credit hours. They must also complete the College of Liberal Arts Core Curriculum, the requirements for their major, and any other requirements specified by their department or the College.",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Liberal Arts,"$9,992/Year (Resident); $28,794/Year (Non-resident)",,,,,,,,"The study of history provides an essential basis for understanding the contemporary world. History students examine the diverse cultures and societies of the past, and they learn to think critically, research effectively, and communicate clearly. The Department of History offers courses in a wide variety of fields, including United States, European, Latin American, Asian, African, and Middle Eastern history. The History major is flexible, allowing students to pursue their own interests while developing a broad understanding of the past. History graduates are well-prepared for careers in law, business, education, government, and many other fields.",,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929,,,,FALSE,False,,4.0,2.0,,,,,,,,,,,,,,,,,,True,True,,,110.0,,,,6.5,,,58.0,,80.0,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Horticulture Minor,,,,,Undergraduate,Fall 2026,,,,,,,,"The Horticulture Minor provides students with an opportunity to gain knowledge in the art and science of growing and handling fruits, vegetables, and ornamental plants. 18 credits are required. Required courses include HORT 10100 - Fundamentals Of Horticulture and HORT 20100 - Plant Propagation. Students must earn a C- or better in all courses for the minor. A minimum of 9 credits must be 30000-level or higher, and a minimum of 9 credits must be taken at West Lafayette.",,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Agriculture,,,,,,,,,"A minor in horticulture provides a foundation for students who want to integrate horticulture with other majors such as biology, business, education, communication, entomology, and landscape architecture. Students from all majors are welcome.",,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929,,,,FALSE,True,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,"Bachelor of Science in Horticulture,",,,,,Undergraduate,Fall 2026,,,,,,Not Required,Required,"To earn a Bachelor of Science in Horticulture, students must complete a total of 120 credits. The curriculum includes the College of Agriculture Core Requirements (Mathematics and Statistics, Physical Sciences, Life Sciences, Communications, Humanities, Social Sciences, International Understanding, and Multicultural Awareness) and Horticulture-specific core courses. Students must select one of five concentrations: Horticultural Science, Landscape Design, Public Horticulture, Horticultural Production and Marketing, or Turfgrass Science.",,,True,False,False,False,False,False,,True,False,False,False,False,False,False,False,False,,,,College of Agriculture,,,,,,,,"Horticultural Science, Horticulture Production and Marketing, Landscape Architecture, Public Horticulture, and Sustainable Food and Landscape Systems","Horticulture is the science and art of growing, marketing, and using finished ornamental plants, fruits, and vegetables. It is a diverse field with many career opportunities in production, management, marketing, education, and research. Students can choose from five concentrations: Horticultural Science, Horticulture Production and Marketing, Landscape Architecture, Public Horticulture, and Sustainable Food and Landscape Systems.",,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929,,,,FALSE,True,,4.0,2.0,,,,,,,,,,,,,,,,,,True,True,,,110.0,,,,6.5,,,58.0,,80.0,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,"Bachelor of Science in Hospitality and Tourism Management,",,,,,Undergraduate,Fall 2026,,,,Not Required,Required,,Required,"Admission to the Hospitality and Tourism Management, BS program follows Purdue University's freshman admission criteria. This includes a holistic review of high school coursework (specifically 8 semesters of English, 8 semesters of math, 6 semesters of lab science, 6 semesters of social studies, and 4 semesters of a foreign language), grade point average, SAT or ACT scores, and a required personal essay.",Not Required,,True,False,True,False,False,False,,True,False,False,False,False,True,True,False,False,,,,"White Lodging-J.W. Marriott, Jr. School of Hospitality and Tourism Management",,,,,,,,,"The Hospitality and Tourism Management (HTM) program provides students with a broad-based education in the management of hospitality and tourism organizations. The curriculum emphasizes the application of management principles to the hospitality and tourism industry, including food and beverage, lodging, tourism, and event management. Students gain practical experience through internships and professional development opportunities. The program prepares graduates for leadership roles in various sectors of the global hospitality and tourism industry.",,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929,Accredited by the Accreditation Commission for Programs in Hospitality Administration (ACPHA).,,,FALSE,False,,4.0,2.0,,,,,,,,,,,,,,,,,,True,True,,,110.0,,,,6.5,,,,,80.0,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,HTM International Studies Minor,,,,,Undergraduate,Fall 2026,,,,,,,,A minimum of three weeks of an approved international experience outside the United States is required. The program must be approved by the program director. Documentation of completion of the international experience is required. Students must have been a full-time student for two semesters prior to the international experience and be in good academic standing (GPA 2.0 or higher).,,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,"White Lodging-J.W. Marriott, Jr. School of Hospitality and Tourism Management",,,,,,,,,"The international study minor provides students with the opportunity to gain a global perspective on the hospitality and tourism industry. To earn the minor, students must complete at least 12 credit hours of coursework while participating in a Purdue-approved study abroad program.",,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Human Development and Family Studies Minor,,,,,Undergraduate,Fall 2026,,,,,,,,"The Human Development and Family Studies (HDFS) minor is designed to provide students with a foundational understanding of how individuals develop and how families function within various contexts. 15 credits are required for the minor. Required courses include HDFS 20100 (Introduction To Family Processes) and HDFS 21000 (Introduction To Human Development). Additionally, 9 credits of electives must be chosen from the following: HDFS 28000, 31100, 31200, 31300, 31800, 33000, 33200, 34100, or 34600. A C- or better is required in each course for the minor. A minimum of 9 credits must be completed at Purdue University and a minimum of 9 credits must be taken at the 30000-level or higher.",,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Health and Human Sciences,,,,,,,,,"The minor in Human Development and Family Studies is available to students in all colleges and schools of the University. It is designed for students who want a better understanding of human development and family life, but do not want to major in the field.",,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Human Resource Management Minor,,,,,Undergraduate,Fall 2026,,,,,,,,Students must be admitted to the Krannert School of Management or have completed 45 credit hours to enroll in Krannert (OBHR) courses. A grade of C- or higher is required in all courses for this minor. Minimum GPA of 2.0 is required in minor courses.,,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,"Mitchell E. Daniels, Jr. School of Business",,,,,,,,,"A minor in Human Resource Management (HRM) allows students to learn how to help organizations strategically manage their employees. HRM is the function in an organization that focuses on the recruitment of, management of, and providing direction for the people who work in an organization. The HRM minor provides students with a solid foundation in the concepts and techniques of human resource management, including staffing, training and development, compensation and benefits, and employee relations. The minor is a valuable addition to any major, as it provides students with the skills and knowledge necessary to effectively manage people in any organizational setting.",,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929,,,,FALSE,False,,,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Human Rights Studies Minor,,,,,Undergraduate,Fall 2026,,,,,,,,The minor in Human Rights Studies requires 15 credit hours. At least 6 credits must be taken at the 30000-level or higher. All courses must be completed with a grade of C- or higher.,,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Liberal Arts,,,,,,,,,"Human rights studies is an interdisciplinary program that draws upon a variety of methods and perspectives from the humanities and social sciences to investigate how humans have conceived of rights and how these conceptions have been implemented, ignored, or challenged throughout history and in the present. The minor is intended to prepare students to be informed and engaged citizens in a global society and to provide a foundation for those who wish to pursue further study or careers in law, public policy, non-governmental organizations, or international affairs.",,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929,,,,FALSE,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,"Bachelor of Science in Human Services,",,,,,Undergraduate,Fall 2026,,,,Not Required,Required,Not Required,Required,"Purdue University's admission process is holistic. Requirements for freshman applicants include completion of high school coursework (8 semesters of English, 8 semesters of Mathematics, 6 semesters of Laboratory Science, 6 semesters of Social Studies, and 4 semesters of Foreign Language), SAT or ACT scores, and a personal statement. The university reviews applications based on grades, grade trends, and the strength of the high school curriculum.",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Health and Human Sciences,"$9,992/year (Resident); $28,794/year (Nonresident)",,,,,,,,"The Human Services major is a Council for Standards in Human Service Education (CSHSE) accredited program. The human services major provides a strong foundation for students interested in working with children, youth, adults, and families in a variety of human service settings. Students develop knowledge and skills to provide services that help people through every stage of the life cycle. The curriculum covers individual and family development, professional ethics, family and community resource management, diverse family structures and functions, and communication skills. In addition to regular coursework, students take three semesters of supervised field experience, during which they apply their classroom knowledge in real-world settings. Students find employment in a wide range of settings, including community centers, mental health centers, residential treatment programs, child care centers, elder care facilities, and government agencies. The major also provides a solid foundation for graduate study in fields such as social work, counseling, psychology, and public health.",,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929,The Human Services major is a Council for Standards in Human Service Education (CSHSE) accredited program.,,,FALSE,False,,4.0,2.0,,,,,,,,,,,,,,,,,,True,True,,,110.0,,,,6.5,,,58.0,,80.0,,,,,,,,,,,,,Merit-based and Need-based,FALSE,,,FALSE,FALSE,,,False
,"Bachelor of Fine Arts in Industrial Design, ",,,,,Undergraduate,Fall 2026,,,,Not Required,Required,Not Required,Required,"Admission to the Industrial Design program is a two-stage process. All students are first admitted to the Pre-Industrial Design program. Admission to the Industrial Design program occurs after the first year of study (during the spring semester) and is based upon a review of the student’s first-year course work, a portfolio of work from first-year art and design courses, and a weighted GPA. In the second stage, a limited number of students are selected for the BFA program.",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,"Patti and Rusty Rueff School of Design, Art, and Performance","$9,992/Year (Resident) or $28,794/Year (Non-resident)",,,,,,,,"The Industrial Design program prepares students for the professional practice of industrial design. Industrial designers create and develop concepts and specifications that optimize the function, value, and appearance of products and systems for the mutual benefit of both user and manufacturer.",,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929,The Department of Art and Design is an accredited institutional member of the National Association of Schools of Art and Design (NASAD).,,,FALSE,False,,4.0,2.0,,,,,,,,,,,,,,,,,,True,True,,,110.0,,,,6.5,,,58.0,,80.0,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,"Industrial Engineering, BSIE",,,,,Undergraduate,Fall 2026,,,,,Required,,Required,"Students may be admitted to the School of Industrial Engineering after they have completed the First-Year Engineering Program (FYE) requirements. The First-Year Engineering Program is a prerequisite for all engineering majors. To be eligible for admission to the School of Industrial Engineering, a student must have completed all of the courses in the First-Year Engineering Program. Total Credits Required: 126.00.",,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Industrial Engineering,,,,,,,,,"Industrial Engineering is the branch of engineering that is concerned with the design, improvement, and installation of integrated systems of people, materials, information, equipment, and energy. It draws upon specialized knowledge and skill in the mathematical, physical, and social sciences together with the principles and methods of engineering analysis and design to specify, predict, and evaluate the results to be obtained from such systems. Through their education and training, industrial engineers (IEs) learn to view any organization as a whole system. They focus on improving the way these systems function. Because their focus is on the entire system, IEs can be found in a wide variety of industries: health care, retail, manufacturing, finance, government, transportation, and entertainment.",,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929,"The Industrial Engineering (BSIE) program is accredited by the Engineering Accreditation Commission of ABET, https://www.abet.org, under the commission’s General Criteria and the Program Criteria for Industrial and Similarly Named Engineering Programs.",,,FALSE,True,,4.0,2.0,,,,,,,,,,,,,,,,,,True,True,,,115.0,,,,6.5,,,58.0,,88.0,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,"Bachelor of Science in Industrial Management,",,,,,Undergraduate,Fall 2026,,,,Not Required,Required,Not Required,Required,"The Industrial Management major combines a traditional management education with a strong technical component. Students complete a concentration in a technical or quantitative field, such as engineering, science, or technology. This program is unique in its focus on integrating management with technical and analytical fields. Students must complete a minimum of 120 credit hours for the degree.",,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Krannert School of Management,,,,,,,,,"The Industrial Management (IM) program is designed for students who have an interest and aptitude for business management as well as a strong interest in a technical or quantitative area. In addition to the core business and economics courses, IM students choose a concentration in a technical or quantitative area (e.g., computer science, engineering, or science). This enables IM graduates to bridge the gap between a firm’s technical and management functions.",,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929,All of the Krannert School of Management’s programs are accredited by AACSB International (the Association to Advance Collegiate Schools of Business).,,,FALSE,True,,4.0,2.0,,,,,,,,,,,,,,,,,,True,True,,,110.0,,,,6.5,,,58.0,,80.0,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Innovation and Transformational Change Minor,,,,,Undergraduate,Fall 2026,,,,,,,,The Innovation and Transformational Change minor is open to any student regardless of major. A minimum of 12 credit hours must be completed for the minor. A 2.0 GPA or higher is required in all courses used to satisfy minor requirements. All courses must be taken for a grade.,,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Liberal Arts,,,,,,,,,"A minor in Innovation and Transformational Change (ITC) is for students who want to develop a mindset and tools for innovation and leading change within organizations. Students will explore multiple aspects of innovation, with focus on identifying opportunities, understanding users, creative problem solving, and design thinking. Additionally, students will develop skills for leadership, teamwork, and agility to effectively lead change. Students from any major can earn an ITC minor.",,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929,,,Resident: $329.05 per credit hour; Non-resident: $929.50 per credit hour,FALSE,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Insect Biology Minor,,,,,Undergraduate,Fall 2026,,,,,,,,"The Insect Biology minor requires 15-18 credits. Core Requirements (4 credits): ENTM 20600 - General Entomology and ENTM 20700 - General Entomology Laboratory. Additional Requirements: 11 to 14 credits from any other ENTM courses (specifically ENTM 21000, 21800, 22810, 22820, 25220, 31100, 31800, 44200, or 50000-59999). A maximum of six (6) credits from this minor can be used to meet the requirements of a student’s major, another minor, or a certificate. Minimum of nine (9) credits must be taken at Purdue University.",,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Department of Entomology,,,,,,,,,"The minor in Insect Biology is intended for students who have an interest in insects but do not have the room in their curriculum for a second major. It can be tailored to meet your individual needs or interests, like forensic entomology, public health, molecular biology, or ecology. The program will help prepare students for graduate study or careers in many fields of biology, as well as broaden your appreciation for the most successful animals on Earth.",,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929,,,,FALSE,True,,,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Intellectual Property Law for Engineers Minor,,,,,Undergraduate,Fall 2026,,,,,,,,"The minor consists of five courses that are to be taken in sequence: IE 34300 - Engineering Economics, IE 41000 - Intellectual Property Law For Engineers: Introduction To Patents, IE 42000 - Intellectual Property Law For Engineers: Advanced Patents, IE 43000 - Intellectual Property Law For Engineers: Trademarks, Copyrights And Trade Secrets, IE 44000 - Intellectual Property Law For Engineers: Intellectual Property Transactions. Total Credits: 15.00.",,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Engineering Education,,,,,,,,,"The Intellectual Property Law for Engineers minor is designed to provide engineering students with a basic understanding of the legal principles that protect technological innovation. Students will learn about the four main areas of intellectual property law: patents, trademarks, copyrights, and trade secrets. The minor is intended for students who are interested in pursuing a career in intellectual property law or who want to learn more about how to protect their own inventions and designs.",,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929,,,,FALSE,True,,,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,"Integrated Business and Engineering, BSIBE",,,,,Undergraduate,Fall 2026,,,,Not Required,Required,,Required,"The Integrated Business and Engineering (IBE) degree is a unique interdisciplinary program designed to prepare students for careers at the intersection of business and technology. This degree combines a strong foundation in business principles with a rigorous engineering curriculum, providing students with the analytical and technical skills needed to solve complex problems in today’s global economy. The program is a partnership between the Mitchell E. Daniels, Jr. School of Business and the College of Engineering.",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,Krannert School of Management,,,,,,,,,"The Integrated Business and Engineering (IBE) degree program prepares students to solve problems at the intersection of business and engineering. This interdisciplinary program, offered jointly by the School of Management and the College of Engineering, provides students with a solid foundation in both business and engineering. IBE graduates will be well-prepared for careers in technical sales, supply chain management, operations, and product management, where they can bridge the gap between technical and business teams.",,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929,,,,FALSE,True,,4.0,2.0,,,,,,,,,,,,,,,,,,True,True,,,115.0,,,,7.0,,,58.0,,88.0,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,"Bachelor of Arts in Integrated Digital Media,",,,,,Undergraduate,Fall 2026,,,,,Required,Not Required,Required,"To be eligible for admission, applicants should complete the following high school coursework: 8 semesters of English, 6 semesters of Math (including Algebra I, II and Geometry), 6 semesters of Lab Science, 6 semesters of Social Studies, and 4 semesters of Foreign Language. Purdue University requires SAT or ACT scores for admission. Admission is also based on factors such as high school grades, the personal essay, and overall academic strength.",,,True,False,False,False,False,False,,True,False,False,False,False,False,False,False,False,,,,College of Liberal Arts,"$9,992/Year (Resident), $28,794/Year (Non-Resident)",,,,,,,,"Integrated Digital Media (IDM) is an interdisciplinary major that focuses on the creative use of digital technology in art and design. IDM students learn to use a variety of digital tools and techniques to create interactive and time-based media, including web design, motion graphics, video, and sound. The program emphasizes a critical and historical understanding of digital media and encourages students to explore the social and cultural implications of their work. Integrated Digital Media students can pursue careers in web design, motion graphics, video production, game design, and interactive art.",,https://admissions.purdue.edu/majors/visual-communication-design/,National Association of Schools of Art and Design (NASAD),,,FALSE,False,,4.0,2.0,,,,,,,,,,,,,,,,,,True,True,,,110.0,,,,6.5,,,58.0,,80.0,,,,,,,,,,,,,"Merit-based, Need-based",FALSE,,,FALSE,FALSE,,,False
,"Bachelor of Science in Interdisciplinary Engineering Studies,",,,,,Undergraduate,Fall 2026,,,,Not Required,Required,,,The Interdisciplinary Engineering Studies program is for students who want a solid engineering foundation but who do not plan to practice engineering. IDES provides a pre-professional or a multi-disciplinary education. IDES students must meet with an IDES advisor to develop an individualized Plan of Study. Students are expected to complete the First-Year Engineering program requirements. Students must have a cumulative GPA of 2.50 or higher to be admitted to IDES.,Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Engineering,"$12,042/Year",,,,,,,"Engineering Management, General Engineering, Health Solutions, Visual Design Engineering","The Interdisciplinary Engineering Studies (IDES) program is designed for students who want an engineering education but do not plan to practice engineering. Students in this program want to use their engineering background as a foundation for a career in another field, such as law, medicine, business, or education, or for students whose interests in engineering are not satisfied by one of the traditional professional engineering programs. The IDES program allows students to customize their education by combining a core of engineering courses with a concentration in another field. Students in IDES must choose one of the available concentrations or work with an advisor to create an individualized plan of study. The concentrations currently available in the Interdisciplinary Engineering Studies program are: Engineering Management, General Engineering, Health Solutions, Visual Design Engineering.",,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929,The IDES program is not an ABET-accredited engineering program.,,$347.85,FALSE,True,,4.0,2.0,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,"Bachelor of Fine Arts in Interior Design, ",,,,,Undergraduate,Fall 2026,,,,,,,Required,All Art and Design programs begin with a Foundation program. Students are admitted to the Interior Design program through a selective process that occurs at the end of the freshman year. This selection occurs once a year during the spring semester. The selection process includes a review of the student’s performance in the foundation courses and a portfolio review.,,,True,False,False,False,False,False,,True,False,False,False,False,False,False,False,False,,,,"Patti and Rusty Rueff School of Design, Art, and Performance","$9,992/Year (Resident); $28,794/Year (Non-Resident)",,,,,,,,"The Interior Design program is a professional degree program accredited by the Council for Interior Design Accreditation (CIDA). The program provides a rigorous curriculum that prepares students for the complexities of the interior design profession. Students engage in design studios that address a variety of project types, including residential, commercial, and institutional spaces. The program emphasizes the importance of design thinking, technical knowledge, and professional practice. Graduates are prepared to enter the workforce as entry-level interior designers or to pursue advanced studies in the field.",,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929,Accredited by the Council for Interior Design Accreditation (CIDA),,,FALSE,False,,4.0,2.0,,,,,,,,,,,,,,,,,,True,True,,,110.0,,,,6.5,,,58.0,,80.0,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,International Studies in Agriculture Minor,,,,,Undergraduate,Fall 2026,,,,,,,,"The International Studies in Agriculture minor is for students in the College of Agriculture to gain an international perspective through coursework and international experiences. The minor requires 15-21 credits. Credits must include: Required Course (AGR 20100 - Communications Across Cultures, 3 credits), Foreign Language (3-12 credits), International Experience (6-9 credits such as Study abroad, International internship or research), and Electives (3-6 credits). Students should contact the International Programs in Agriculture (IPIA) office to discuss the minor and the international experience requirement.",,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Agriculture,,,,,,,,,"The International Studies in Agriculture minor is an interdisciplinary program designed to help students better understand the international/global aspects of agriculture and the food industry. This minor will provide students with the opportunity to gain a deeper knowledge of the history, culture, language, and economic, political and social systems of other countries. It is intended to prepare students for careers in the international arena.",,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929,,,,FALSE,True,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Islamic Studies Minor,,,,,Undergraduate,Fall 2026,,,,,,,,"The Islamic Studies Minor requires a minimum of 15 credit hours. This includes a core requirement of ARAB 10100 (Modern Standard Arabic I) for 3 credits and 12 credits of interdisciplinary electives chosen from a specified list of history, political science, religion, sociology, and Arabic courses. Students can count no more than 6 credit hours of Arabic language (ARAB) toward the minor.",,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Liberal Arts,,,,,,,,,The Interdisciplinary Minor in Islamic Studies is intended to give students a multi-disciplinary perspective on the historical and contemporary formations of Islamic society and culture. The minor requires 15 credit hours of course work in Islamic Studies and related fields. Six (6) of these credits must be at the 30000 level or above.,,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Italian Minor,,,,,Undergraduate,Fall 2026,,,,,,,,The Italian minor consists of 12 credits of courses in Italian above the 100-level. Only grades of C- or higher can be counted towards the minor. No more than 3 credits of transfer credit can be counted towards the minor.,,,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Languages and Cultures,,,,,,,,,"The Italian program at Purdue University offers students the opportunity to study one of the most important and influential cultures in the world. Students gain proficiency in the Italian language and explore the rich tradition of Italian literature, cinema, and art history. The curriculum is designed to develop communicative competence and cultural awareness, preparing students for careers in international business, education, the arts, and more.",,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929,,,,FALSE,False,,,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,"Bachelor of Arts in Italian Studies,",,,,,Undergraduate,Fall 2026,,,,,,Not Required,Required,Admission to the Italian Studies major requires a 2.0 GPA or better and completion of the LC 10100 and 10200 or LC 10300 or LC 10500 sequence.,,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Liberal Arts,,,,,,,,,"The Italian Studies major is an interdisciplinary program of study. In addition to a focus on the Italian language, students may choose from a wide variety of courses in art history, history, philosophy, and other areas.",,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929,,,,FALSE,False,,,2.0,,,,,,,,,,,,,,,,,,True,True,,,115.0,,,,6.5,,,58.0,,80.0,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Japanese Minor,,,,,Undergraduate,Fall 2026,,,,,,,,"Total Credits: 15.00. Students may not take JPNS courses for Pass/Not Pass for the minor. Students with prior knowledge of Japanese should contact the SLC advisor for placement. Required Courses: JPNS 20100 - Japanese Level III, JPNS 20200 - Japanese Level IV, JPNS 30100 - Japanese Level V, JPNS 30200 - Japanese Level VI, and JPNS 40100 - Japanese Level VII.",,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Languages and Cultures,,,,,,,,,Students must complete 15 credits of course work in Japanese at the 20000 level or above. No more than six credits of the 15 can be at the 20000 level. All courses must be taken for a letter grade and completed with a minimum grade of C-.,,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929,,,,FALSE,False,,,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
