Concentration name,description,program website url,Accreditation status,Level,Program name,Program Page url
,"The PhD program in environmental life sciences is an interdisciplinary program that provides students with the knowledge and skills necessary for careers in academia, government and the private sector where they can contribute to solving the diverse and complex environmental problems facing our world.

Students in this program benefit from the multidisciplinary expertise of more than 100 faculty members from units across the university, including the School of Life Sciences; the School of Earth and Space Exploration; the School of Molecular Sciences; the School of Human Evolution and Social Change; the School of Sustainability; the T. Denny Sanford School of Social and Family Dynamics; the School of Geographical Sciences and Urban Planning; the School of Mathematical and Statistical Sciences; and the Ira A. Fulton Schools of Engineering.

Doctoral candidates complete coursework in one of three knowledge areas:
- ecology, ecosystems and conservation
- environmental biology, chemistry and ecotoxicology
- environmental social sciences and humanities

The PhD in environmental life sciences is a research-intensive program. Students develop their individual course of study in consultation with their faculty advisory committee. The program is flexible and based on each student's interests and career goals. Students are encouraged to develop interdisciplinary research projects that bridge academic fields and can include policy and management applications.

A major part of the curriculum is the dissertation, which is a significant piece of original research.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/LAELSPHD/environmental-life-sciences,,,"Environmental Life Sciences, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The PhD program in evolutionary biology provides students with broad training in the principles and practice of evolutionary biology. The curriculum ensures a broad and deep understanding of evolutionary biology, including population genetics, phylogenetics, adaptation and speciation, and the history and diversity of life.

The highly interdisciplinary program also allows students to take electives and perform research in a variety of other fields. The School of Life Sciences offers access to a large and diverse faculty with broad taxonomic and conceptual expertise. The program provides the intellectual foundation for original research by training students in theory, experimental design, statistics and scientific communication.

Many students focus their studies by completing one of several graduate certificates.

The program aims to train professional evolutionary biologists who will be the next generation of researchers and educators. The coursework, seminars, research experiences, teaching experience and dissertation all contribute to this aim. Graduates may find employment opportunities in a wide array of fields, including education, government agencies, nongovernmental organizations and private industry.",https://sols.asu.edu/,,,"Evolutionary Biology, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The MA program in film and media studies provides a strong foundation in film and media theory and history, training students in the advanced analysis of film, television, new media and other media forms.

The program emphasizes the study of cinema and media within a global context and offers students the chance to explore a variety of critical methodologies and research questions, including:

- aesthetics and ideology
- authorship and genre
- global and national cinemas
- media industries and institutions
- race, class and gender
- reception and spectatorship
- sound and music

Students in this program will:
- gain a broad overview of U.S. and global film and media history and be able to situate individual texts within this historical context.
- be able to conduct in-depth and formal textual analysis of media texts, incorporating an awareness of the significance of elements such as genre, narrative, mise-en-scene, cinematography, editing and sound.
- learn to articulate a position on the theoretical and social significance of media through the study of major theorists and theories of film and media studies.
- become adept at critical viewing, reading, discussing, presenting and writing.
- develop the theoretical grounding and analytical skills needed for independent scholarly research and a variety of career paths.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/LAFMSMA/film-and-media-studies-ma,,MA,"Film and Media Studies, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
"Corporate Finance and Investments, Fintech","The Master of Science in finance program is a 12-month program that offers a unique combination of a world-class faculty and a curriculum developed with input from leading professionals in the finance industry.

This unique combination helps students acquire an in-depth understanding of the complex analytical tools and hands-on experience needed to become a successful professional in the ever-evolving world of finance.

The curriculum is designed to provide students with strong quantitative and analytical skills. The program is specifically for students with strong quantitative backgrounds who wish to pursue a career in finance.

Students are trained to use real-time financial data to make financial decisions and build financial models. The program offers tracks in corporate finance and investments and fintech, giving students the ability to customize the curriculum to their personal and professional goals.",https://degrees.apps.asu.edu/masters-phd/program/ASU00/BAFINMS/Finance,"The W. P. Carey School of Business is accredited by AACSB International, the Association to Advance Collegiate Schools of Business. AACSB accreditation is the mark of excellence in business education and has been earned by less than 5% of the world's business programs.",,"Finance, Master of Science",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The Master of Arts program in gender studies provides students with a transdisciplinary program of study in the field of gender and sexuality. Students draw on a broad range of theoretical and methodological approaches to understand how gender is embedded in and constitutive of knowledge, social relations and cultural practices.

Students are encouraged to develop individual programs of study that best represent their professional and academic goals. Students gain theoretical and practical experience as they engage in the production of original scholarship. The program provides the advanced academic training and professional development needed to pursue doctoral studies, post-graduate professional degrees and a variety of career paths in the public and private sectors.",https://degrees.apps.asu.edu/masters-phd/major/ASSHI/SHSMAGENDMA,,MA,"Gender Studies, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The Master of Arts program in geography is a research-oriented degree program that provides students with a broad background in the discipline. It culminates with a thesis or a portfolio based on an internship. Students work with faculty to design a curriculum tailored to their specific interests, which they can pursue within the School of Geographical Sciences and Urban Planning's areas of expertise: Earth surface processes, and society, environment and technology. The school has a reputation for high-quality research and instruction, with internationally recognized faculty, excellent research facilities, and state-of-the-art computer and laboratory equipment. Students have many opportunities for interdisciplinary research with a variety of centers and schools at ASU, including the Decision Center for a Desert City, the School of Human Evolution and Social Change, the School of Sustainability, the Spatial Analysis Research Center and the Urban Climate Research Center.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/LAGGRMA,,MA,"Geography, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The PhD program in geography prepares students for careers in research, teaching and public service. Graduates find academic positions in colleges and universities as well as research and administrative positions in government agencies at all levels and in a variety of private enterprises. The program stresses a systematic and problem-oriented approach to the study of the Earth's surface, its physical and human landscapes and the interaction between them. The School of Geographical Sciences and Urban Planning's doctoral program is one of the top-ranked in the country, and students work with an outstanding faculty of geographical and planning scholars. Faculty research clusters include: Earth surface processes and landforms; Geographical information science and spatial analysis; Human-environment dynamics; and Urban and regional analysis. Students in the geography doctoral program develop an individualized program of study in consultation with their supervisory committee. This individualized program of study may involve one or more areas of specialization and may cross traditional subdisciplinary boundaries. Students gain competence in a specialized area of geography and demonstrate a high level of scholarship and proficiency in research. The doctoral program is designed to develop a student's ability to conduct independent, original research that makes a significant contribution to the discipline.",https://sgsup.asu.edu/degree/geography-phd,,PhD,"Geography, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The geological sciences MS program provides students with advanced instruction and research opportunities in a broad range of disciplines, such as computational geosciences, geochemistry, geomorphology, mineral physics, petrology, planetary geology, sedimentology and stratigraphy, seismology, structure and tectonics, and volcanology. Students work with faculty members on a diverse array of projects at the forefront of the Earth and planetary sciences. Graduates of the program are well prepared for careers in industry, government and academia.",https://sse.asu.edu/programs/geological-sciences-ms/,,,"Geological Sciences, MS",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The PhD program in geological sciences offers students advanced study of Earth processes and history. The flexible, research-focused program allows students to specialize in a variety of fields and to conduct their research using a combination of field, laboratory and computational methods.

Active research groups within the School of Earth and Space Exploration study a broad range of topics, including earth materials, landscape processes, tectonics and volcanology and Earth and planetary evolution.

Research areas include:

-computational mineral physics
-digital mapping and geographic information systems
-Earth systems engineering
-economic geology
-environmental geology and biogeochemistry
-experimental petrology
-geochemistry
-geochronology
-geodesy
-geodynamics
-geomorphology
-hydrogeology
-marine geology
-paleontology
-planetary geology
-sedimentology
-solid-earth geophysics
-stratigraphy
-structural geology
-tectonics
-volcanology

The doctoral program is for students who want to conduct original research in the geological sciences and teach at the university level or pursue advanced careers in industry or government. Students are supported by a combination of teaching and research assistantships. Faculty-led research projects are currently funded by the National Science Foundation, the U.S. Geological Survey, the National Aeronautics and Space Administration and the Department of Energy, among other organizations.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/ESGESPHD,,PhD,"Geological Sciences, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The Master of Arts in global health provides an interdisciplinary and biosocial perspective on health issues in a global context. The curriculum trains students to think critically about and develop innovative solutions to complex health problems. Students will learn about the main concepts, theories and methods used in global health, as well as the sociopolitical, economic, historical and environmental factors that shape health and well-being around the world. The faculty's expertise is international and multidisciplinary, which offers a rich educational experience.

The core courses give students a strong foundation in global health. The program culminates with an applied project or thesis, where students work one-on-one with a faculty mentor on research or an applied project.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/SHSGHMA,,,"Global Health, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
"Creative Industries and Design Thinking, Global Affairs, Global Business, Global Digital Transformation, Global Entrepreneurship, Global Health Care, Global Legal Studies, Integrated Health Care, Nonprofit Leadership and Management, Public Administration, Public Policy, Sustainability Solutions, Sustainable Tourism","The flagship Master of Global Management at ASU's Thunderbird School of Global Management is the world's No. 1-ranked master's in management, according to the 2019 Times Higher Education/Wall Street Journal Business School Rankings. The MGM curriculum is at the forefront of global leadership, business and management education, delivering comprehensive and specialized instruction in all the disciplines of global business, as well as in cross-cultural relations, global political economy, regional business environments and foreign language. As a student in the MGM program, you will gain the practical skills and global mindset needed to lead in the dynamic global political economy of the 21st century.",https://degrees.apps.asu.edu/masters-phd/major/TSMGM/global-management-mgm,Thunderbird School of Global Management at Arizona State University is accredited by the Higher Learning Commission (HLC) and the Association to Advance Collegiate Schools of Business (AACSB).,Master,"Global Management, Master of",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
Graphic Design,"The Master of Science in Design with a concentration in graphic design offers students an opportunity to pursue advanced studies in a specific area of interest. This area may be an established one, such as information design, interaction design or experience design, or it may be an area the student defines.

The program is a good fit for students interested in a research-based design career or in teaching design at a college or university. It is also an ideal choice for design professionals currently working in the field who wish to add to their knowledge base or for those for whom advanced knowledge in a focused area of study is desired.",https://degrees.apps.asu.edu/masters-phd/program/ASUDESMSDGDES,,Master's,"Graphic Design, Master of Science in Design",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The Doctor of Health Care Delivery is an advanced professional degree program for leaders in health care who desire to have a greater impact and influence on improving health care outcomes, patient experience and access to care, while lowering costs. The program provides the knowledge and skills necessary for health care professionals to design and implement new models of care delivery that are patient-centered, safe and effective.

The curriculum is built on a foundation of courses in population health, health care management, health economics and policy, and data analytics. Students gain knowledge in areas such as:

care coordination models
disease management
health information technology
patient engagement and shared decision-making
performance measurement and quality improvement
team-based care
Students learn how to apply these concepts to real-world challenges in health care delivery through a combination of coursework, case studies and a capstone project.

Graduates are prepared for leadership roles in a variety of health care settings, including hospitals, health systems, physician practices, and public and private health care organizations. They are equipped with the skills to transform health care systems on a global scale.",https://degrees.apps.asu.edu/masters-phd/program/ASUDHCHD,,,"Health Care Delivery, Doctor of",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The MEd program in higher and postsecondary education provides students with a broad understanding of the higher education system, including its history, philosophy, organization and contemporary issues. Students acquire knowledge and develop skills in the primary areas of expertise needed by postsecondary education professionals.

The program examines the student experience; the influence of the organizational context on the work of the administrator, staff member and faculty member; and the issues of equity, access and success in higher education.

Students gain the practical and professional skills required to enhance their practice as educational leaders and change agents.

The program curriculum is relevant to professionals in community colleges, four-year colleges and universities, and other postsecondary settings. Graduates are prepared to assume positions of leadership and responsibility in colleges, universities, and other postsecondary institutions and agencies.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/LAHEDMED,,,"Higher and Postsecondary Education, MEd",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The Master of Arts in history program offers students the opportunity to learn from and work closely with an award-winning faculty with a wide variety of specialties and a deep commitment to excellence in research and teaching. The MA in history is a versatile and adaptable degree that can be tailored to meet students' individual interests, goals and career paths.

Students have the opportunity to take an active role in shaping their course of study and can take courses and conduct research on a wide range of fields, including the history of:
Africa
Asia
Europe
gender and sexuality
Latin America
North America
public history
religion
science, technology and medicine
the world and transnational history

The MA program is available with a thesis or a nonthesis option. The thesis option involves writing a major piece of original historical scholarship and is generally for students who wish to go on to a PhD program. The nonthesis option provides a strong grounding in historical scholarship but allows for more breadth in coursework. Both options offer a solid foundation for teaching at the high school or community college level or for careers in related fields, including public history and archival studies, journalism, editing and publishing, government and public service, and policy analysis.

Graduates from the MA program have found success in a wide variety of careers in the private and public sectors as well as admission to top-ranked doctoral programs.",https://shprs.asu.edu/graduate/history-ma,,,"History, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The doctoral program in history prepares students for careers as professional historians in a wide variety of settings, including colleges and universities, museums, archives, historical consulting, government and publishing. Faculty members have expertise in a broad range of topics, chronological periods and geographic regions, but our principal areas of specialization are North American history, especially the American West and public history, and modern European history.

The doctoral program provides particular opportunities for research in:

borderlands
environmental history
history of medicine, science and technology
history of religion
intellectual and cultural history
memory and narrative
political history
public history
race and ethnicity
transnational history
women and gender",https://shprs.asu.edu/degree/phd-history,,PhD,"History, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The MS program in human systems engineering provides advanced instruction in human factors and ergonomics, enabling students to design and evaluate systems that are compatible with human cognitive and physical capabilities.

The program emphasizes the application of human systems engineering principles to the design and evaluation of complex work environments. Students in this program are prepared to contribute to the safe and efficient design of a variety of systems, including aerospace, health care, military, product design and transportation. They may work in a research environment in either a public or private setting.

The required coursework provides a broad foundation in human factors, ergonomics, systems engineering, statistics and experimental design. Students choose to complete either a thesis or an applied project. The thesis option requires 24 credit hours of coursework, six credit hours of research and a thesis. The applied project option requires 27 credit hours of coursework, three credit hours of applied project and a written report.

Those selecting the applied project must take three credit hours of practicum or internship to gain real-world, hands-on experience in human systems engineering.",https://thepolytechnicschool.asu.edu/human-systems-engineering-ms/,,MS,"Human Systems Engineering, MS",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The PhD program in human systems engineering is a research-intensive degree focused on the analysis, design, and evaluation of systems in which humans and technology interact. The program covers human performance and its combination with technology in the context of different systems, from manufacturing to aviation to health care.

Students learn about human capabilities, including perception, attention, memory, decision-making and motor control. They learn how to apply this knowledge to the design of sociotechnical systems that allow people to be more effective.

Students become skilled at human systems integration and the design of systems that support human capabilities and accommodate human limitations.",https://degrees.apps.asu.edu/masters-phd/program/ASU00/ESHDHSEPHD/human-systems-engineering,,,"Human Systems Engineering, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
industrial design,"The Master of Science in Design with a concentration in industrial design is a research-based program that prepares students for a career in industrial design or for doctoral studies. Students pursue advanced studies in design research methods, design history, design theory, design teaching and research. The graduate faculty in industrial design represent a wide range of research expertise and scholarly interests, including:
design for sustainability
design for health and well-being
design for social innovation
design for creative learning
history, criticism and theory of design
product design and development
The Master of Science in Design is a two-year, 42-credit-hour program that offers students a unique, interdisciplinary and collaborative learning experience. In addition to a core of research-focused seminars, students take courses in a related field. The MSD in industrial design welcomes students from other design disciplines such as architecture, graphic design, interior design and landscape architecture, as well as those from non-design backgrounds who have extensive professional experience and can demonstrate a capacity for design thinking.
The MSD degree program in industrial design does not include studio courses and is not intended to provide a professional design qualification. Applicants who do not have a bachelor's degree in industrial design but wish to pursue a professional career in the field are advised to apply to the three-year Master of Industrial Design program.",https://degrees.apps.asu.edu/masters-phd/program/ASUMSINDMSD,,Masters,"Industrial Design, Master of Science in Design",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The Master of Science in industrial engineering is a research-oriented degree program. It prepares students for a career in research and development in an industrial or government setting, or for a PhD program in industrial engineering or a related field.

Industrial engineers are concerned with the design, installation and improvement of integrated systems of people, materials, information, equipment and energy. They have an exciting variety of career opportunities in many fields, including:

aerospace and manufacturing
electronics
health care
information technology
supply chain and logistics
transportation
Industrial engineers develop innovative solutions that positively impact productivity, safety and quality.

The industrial engineering graduate program is among the best in the nation, according to U.S. News & World Report. Students have the opportunity to work closely with more than 30 world-class faculty on research that will have a real-world impact.

Faculty members are distinguished researchers who maintain a high level of research funding from a variety of federal and industrial sources, including:

the Air Force Office of Scientific Research
the Department of Energy
the National Science Foundation
the Office of Naval Research
Students in this program may also be eligible to enroll in an accelerated 4+1 program, which allows them to earn their bachelor's and master's degrees in five years.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/ESMSIEMSE/industrial-engineering,,MS,"Industrial Engineering, MS",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The PhD program in industrial engineering prepares students for careers in research and academia through in-depth study in a specific area of industrial engineering. The program focuses on the development of new knowledge through extensive research in the specialty area.

Industrial engineering is a broad field, and this doctoral program addresses the analysis, design and operation of a variety of large, complex systems. These include manufacturing and service systems, as well as supply chain, logistics, financial and information systems. Core methodologies for this work include probability, statistics and optimization.

Students in the industrial engineering PhD program may focus their research in one of the following areas:

information and service systems
logistics and supply chain management
production systems",https://degrees.apps.asu.edu/masters-phd/major/ASU00/ESIEPHD/industrial-engineering,,,"Industrial Engineering, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The Master of Science program in information technology provides an advanced IT education for students who want to develop expertise in a specific area of information technology. The program provides the knowledge and skills necessary to pursue a career in industry, government and the nonprofit sector. The program offers a flexible curriculum where students can select a focus area of their choice, including cybersecurity and networking, information systems management, software engineering, web and mobile development, and data science.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/ESITMS/information-technology,,,"Information Technology, MS",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The Master of Science in innovation and venture development is a one-year, transdisciplinary program for students who want to develop new products, services or ventures that create value in an increasingly complex and technical world.

The program provides a unique, immersive learning experience for both technical and nontechnical professionals and recent graduates that integrates the disciplines of design, business and engineering. Students experience the full process of venture development, from opportunity recognition and concept creation to business model design, product or service development and venture launch. Throughout the program, students apply what they are learning in the classroom to advance their own venture concepts with the support of dedicated mentors and faculty.

Graduates of this program are equipped with the mindset, skill sets and practice necessary to successfully launch their own ventures or to lead innovation initiatives in established corporations. The program is a partnership of three of the nation's top-ranked schools at ASU: the Ira A. Fulton Schools of Engineering, the W. P. Carey School of Business and the Herberger Institute for Design and the Arts.

Students are part of a cohort of diverse and talented students from different academic and professional backgrounds, learning to collaborate in a high-functioning team environment --- just as they would in a real-world startup. By the time they graduate, students in the MS in innovation and venture development program have gained the skills required to launch successful ventures that create value for our society.",https://design.asu.edu/degree-programs/innovation-venture-development-ms,,,"Innovation and Venture Development, MS",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The graduate certificate in integrated school-based mental and behavioral health provides current educators and school-based practitioners with the knowledge and skills necessary for effective interprofessional collaboration in the promotion of mental and behavioral health for all students and in the delivery of evidence-based prevention and intervention services for students with or at risk for developing mental and behavioral health concerns.

The certificate program addresses key areas of competency necessary for school-based interprofessional collaborative practice, including:

interprofessional collaboration
knowledge of evidence-based practice in academics, behavior and mental health
professional and ethical standards
providing services for diverse student populations
The program is a partnership between the Mary Lou Fulton Teachers College and the College of Health Solutions. Students will learn from faculty members with diverse expertise and experience across both colleges.

Students who complete the program will have the foundational knowledge and skills to lead school-based interprofessional teams and deliver an integrated continuum of mental and behavioral health supports in schools. Additionally, the certificate also offers opportunities for interprofessional education with other graduate students in health and education fields.",https://degrees.apps.asu.edu/graduate/major/ASU00/ESIMBHGC,,Certificate,"Integrated School-Based Mental and Behavioral Health, Graduate Certificate",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The Master of Interior Architecture program at The Design School is a professional degree program that qualifies graduates to sit for the National Council of Interior Design Qualification exam and to practice interior design. The program is for students with a bachelor's degree in a field other than interior design or architecture.

The program emphasizes a design process where issues of sustainability, material research and fabrication, lighting and technology are integrated into creative solutions for the interior environment. The curriculum provides both the necessary skills and the theoretical knowledge to engage in the design of a range of interior spaces. Studio coursework is augmented by classes in history and theory, materials and methods, and building systems and technologies that provide a foundation of knowledge that supports design explorations.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/DEINDMAR/interior-architecture,"The Master of Interior Architecture degree program is accredited by the Council for Interior Design Accreditation. CIDA-accredited programs assure the public that interior design education prepares students to be responsible, well-informed, skilled professionals who make beautiful, safe, and comfortable spaces that also respect the earth and its resources.",,"Interior Architecture, Master of",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The Master of Mass Communication at the Walter Cronkite School of Journalism and Mass Communication is a 36-credit hour professional master's degree program for students with undergraduate degrees in fields other than journalism and mass communication as well as for those with undergraduate journalism degrees who want to further their education.

The 12-month program starts in the summer and includes multimedia bootcamp; advanced courses in reporting, producing, ethics and other areas; and a professional immersion experience in one of the school's news bureaus in Phoenix, Washington, D.C., or Los Angeles.",https://search.asu.edu/programs/walter-cronkite-school-journalism-and-mass-communication/journalism-and-mass-communication-mmc,,MMC,"Journalism and Mass Communication, MMC",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The PhD program in justice studies is an interdisciplinary program designed to prepare students for careers in research, policy and teaching. The curriculum provides a strong foundation in theories of justice, research methods and the analysis of justice issues from a variety of perspectives. Students are exposed to a wide array of faculty with expertise in justice studies and related fields. The program educates scholars who can advance knowledge of justice through research and teaching in a variety of academic and institutional settings.

The curriculum offers a balance between core course work and independent study, which allows students to pursue their individual interests. All students in the program are required to take five core courses that provide the foundation for advanced study. After completing the core course work, students work closely with their supervisory committee to develop an individualized program of study that includes a set of specialized courses and a research apprenticeship. At the end of their course work, all students are required to take a comprehensive examination that demonstrates their expertise in the field.

Faculty members are nationally and internationally recognized for their expertise in a range of areas including: law and social change, race and justice, gender and justice, indigenous studies and human rights, immigration and citizenship, social and economic justice, restorative and transformative justice, environmental and ecological justice, media and justice, violence, criminal justice, criminology, and global and international justice.",https://degrees.apps.asu.edu/masters-phd/program/ASSSJSPHD,,PhD,"Justice Studies, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The Master of Landscape Architecture program at The Design School is an accredited graduate degree program focused on the artful and scientific intervention in the landscape. Students in the program develop the knowledge and skills necessary to engage in the design and planning of the land for its conservation and use. This curriculum is designed to educate the next generation of practitioners and leaders who are equipped with the expertise necessary to address the complex ecological and social issues facing the discipline.

Students in the Master of Landscape Architecture program learn to design for the future through a broad range of experiences, including:

- advanced design studios
- engagement with internationally recognized faculty members
- hands-on making in The Design School's advanced fabrication labs
- immersive, international travel
- interaction with a robust professional community
- interdisciplinary research opportunities
- meaningful engagement with local communities

The curriculum is studio-based and project-oriented. Courses include site design, urban and community design, land use planning and ecological design. Graduates are prepared for a variety of landscape architecture career paths in the private and public sectors.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/LALAMLA/landscape-architecture,This program is accredited by the Landscape Architectural Accreditation Board.,,"Landscape Architecture, Master of",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
"['Business Law', 'Construction Law', 'Corporate and Health Care Compliance', 'Criminal Law', 'Disability Law', 'Entertainment Law and Industry', 'Family Law', 'Gaming Law and Regulation', 'Health Law', 'Human Resources and Employment Law', 'Indian Gaming', 'Intellectual Property Law', 'International Business and Trade', 'Law and Sustainability', 'Patent Practice', 'Privacy Law and Cybersecurity', 'Real Estate Law', 'Sports Law and Business', 'Tribal Policy, Law and Government', 'U.S. Law and Legal Analysis']",The Master of Legal Studies degree at ASU Law is a 30-credit hour program for those who want to learn about the law and legal system but who do not want to become lawyers. The MLS degree provides students with an understanding of the U.S. legal system and teaches them the legal and critical-thinking skills needed to succeed in their careers. The program is offered on campus and online.,https://degrees.apps.asu.edu/masters-phd/program/ASULMSLAWSMLS,"The program is offered through the Sandra Day O'Connor College of Law, an American Bar Association (ABA)-approved law school.",,"Legal Studies, MLS",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The Master of Arts program in linguistics and applied linguistics provides students with a solid foundation in the study of language and prepares them for a variety of language-related careers or for doctoral studies.

Students in the program study the core areas of linguistics (phonology, syntax and semantics) as well as the more applied areas of the field (sociolinguistics, second language acquisition, pragmatics and discourse analysis). Students also take courses in research methodology to prepare them for their own independent research.

Students must complete a portfolio as their culminating experience. The portfolio is a collection of three revised research papers written for graduate seminars taken as part of the student's coursework in the MA program. The papers are chosen in consultation with the student's portfolio committee chair and are meant to demonstrate the student's mastery of particular areas of linguistics and applied linguistics and their readiness to conduct independent research in those areas.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/LALMA/linguistics-and-applied-linguistics-ma,,MA,"Linguistics and Applied Linguistics, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The PhD program in linguistics and applied linguistics offers students an interdisciplinary course of study that addresses issues of language structure, language use and the application of linguistic knowledge to real-world concerns.
Students in the program work with faculty members from a range of academic units who are experts in their fields and have diverse interests in linguistics and applied linguistics. Research foci include:
bilingualism and second language acquisition
corpus linguistics
discourse analysis
English linguistics
functional linguistics
historical linguistics
language policy and planning
linguistic anthropology
phonetics and phonology
pragmatics
sociolinguistics
syntax
TESOL
world Englishes
Graduates are well prepared to assume positions in academic, government or industrial settings. They have gone on to research and teaching careers at institutions in the U.S. and around the world, including the University of California at Berkeley, the University of Texas at Arlington, the University of Illinois at Chicago, the University of Michigan, Georgetown University, Embry-Riddle Aeronautical University, the University of Alabama, the University of Hong Kong, King Saud University and Bilkent University. Other graduates work in the private sector for organizations such as Google, Microsoft and Intel, and for nonprofit and governmental agencies such as the U.S. State Department and the Center for Applied Linguistics.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/LAPHDP/linguistics-and-applied-linguistics-phd,Higher Learning Commission,PhD,"Linguistics and Applied Linguistics, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The Master of Science in management is a business degree for students with an undergraduate degree in a field other than business. It offers a comprehensive set of foundational courses for those aspiring to a career in management.

The Master of Science in management curriculum is designed to provide students with the functional business skills to assume managerial roles in a wide range of industries.

The curriculum of 30 credit hours offers a comprehensive set of business courses designed to provide students with foundational skills in accounting, economics, finance, management, marketing and supply chain management.

Students who are unable to start in the fall may apply for a spring start. Please check with an advisor to discuss options.",https://degrees.apps.asu.edu/masters-phd/program/ASBUSMGMGTMS,W. P. Carey School of Business is accredited by the Association to Advance Collegiate Schools of Business (AACSB International).,,"Management, Master of Science",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The Master of Science in marketing is a specialized program that provides students with a theoretical foundation in marketing, as well as analytical and practical skills. The curriculum focuses on the strategic role of marketing in the firm, integrating product, pricing, promotion and place in a digital world.

The program is specifically designed to meet the growing need in firms for professionals who are analytically skilled and who can use in-depth knowledge of marketing to make business decisions. Students gain expertise in a variety of key marketing functions, including:
brand management
data analytics
digital marketing
market research

The curriculum provides a deep understanding of marketing functions and provides hands-on opportunities to apply knowledge in real business situations.",https://degrees.apps.asu.edu/masters-phd/program/ASBUSMSMKTG,The W. P. Carey School is accredited by the Association to Advance Collegiate Schools of Business.,Master of Science,"Marketing, Master of Science",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The doctoral program in mass communication, offered by the Walter Cronkite School of Journalism and Mass Communication, prepares students for careers in academia and industry. The program emphasizes a strong foundation in communication theory and a variety of research methods.

The Cronkite School is a national leader in journalism and mass communication education, with a national reputation for its professional, hands-on programs. The school's doctoral program builds on that reputation, immersing students in a vibrant scholarly environment at a top-tier research university.

Located in a new, state-of-the-art facility in the heart of the nation's fifth-largest city, the school has many connections with local, national and international media organizations. Doctoral students have the opportunity to work with some of the top scholars and professionals in the field, including Pulitzer Prize-winning journalists and leading mass communication researchers. Doctoral students are matched with faculty mentors and work with them on research projects that are presented at academic conferences and published in peer-reviewed journals. Graduates of the program are well-prepared for faculty positions at research universities and for high-level research positions in the private sector.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/JCMASCPHD/Mass-Communication-PhD,Accrediting Council on Education in Journalism and Mass Communications,PhD,"Mass Communication, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
