Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsRecommendationSystemOpted,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url
Required,Required,"Application requirements include: A completed K-State Graduate School application. Official transcripts showing a bachelor's degree from an accredited institution with a minimum 3.0 GPA on a 4.0 scale for the last 60 hours of coursework. A personal statement of interest (no more than 500 words). Three letters of recommendation. Resume or curriculum vitae (CV). Official GRE scores are NOT required for applicants with a cumulative GPA of 3.0 or higher on a 4.0 scale on their bachelor's degree. For applicants who do not meet this requirement, the Security Studies program requires a combined minimum score of 300 on the GRE Verbal and Quantitative Reasoning sections and a minimum score of 4.0 on the GRE Analytical Writing section. English proficiency scores (if applicable). A writing sample is NOT required.",Not Required,False,False,True,,False,False,,,program,Security Studies,https://www.k-state.edu/securitystudies/
Required,Required,"A bachelor's degree from an accredited institution.
A minimum 3.0 GPA on the last 60 hours of undergraduate coursework.
A current resume or curriculum vita.
A statement of goals and objectives that is one-to-two pages in length, double-spaced. This statement should explain the applicant's reasons for pursuing the social justice education graduate certificate at K-State.
Three letters of recommendation from individuals who can attest to the applicant's capacity for graduate-level work and commitment to social justice.
Transcripts from each institution attended.
A writing sample. Examples include a paper completed in a previous course, a published article or a report prepared for a community or professional organization.",Required,,,True,False,False,False,,,program,Social Justice Education,https://online.k-state.edu/programs/social-justice-education-graduate-certificate/
Required,Required,"Admission to the MSW program is competitive. All applicants must meet the following minimum requirements to be considered:
1. Baccalaureate degree from a regionally accredited institution.
2. A grade point average (GPA) of 3.0 or higher on a 4.0 scale in the last 60 hours of undergraduate coursework. Applicants with a GPA lower than 3.0 must provide a written statement explaining the circumstances.
3. An undergraduate liberal arts background that includes coursework in the following areas: English composition, humanities, biological sciences, social sciences and statistics.
4. For Advanced Standing applicants only: A Bachelor of Social Work (BSW) degree from a Council on Social Work Education (CSWE) accredited program within the last five years and a 3.0 GPA in all social work coursework.
5. International applicants must also meet the Graduate School's English proficiency requirements.",Not Required,,,True,False,False,False,,,program,Social Work,https://hhs.k-state.edu/socialwork/academics/msw/
Required,Required,"A complete application to the Sociology Graduate Program at Kansas State University includes:

A one-to-two-page statement of purpose that describes your academic interests and career goals. We are particularly interested in learning about why you want to pursue a graduate degree in sociology and what research questions you would be interested in pursuing in graduate school. You are welcome to describe your interest in working with particular faculty members in our department.
A sample of your written work (e.g., an undergraduate paper).
A current resume or vita.
Three letters of recommendation from individuals familiar with your academic work (e.g., former professors).
Official transcripts from all colleges and universities that you have attended.
Official Graduate Record Exam (GRE) scores are not required.
An application fee.
For international students, TOEFL scores are required (a minimum score of 79 on the iBT is required for admission, and a minimum score of 22 on the speaking portion of the iBT is required to be eligible for a Graduate Teaching Assistantship).",Required,True,False,True,False,False,False,,,program,Sociology,https://www.k-state.edu/sasw/sociology/grad/
,Required,"An undergraduate degree in computer science, software engineering, or a related area from a college or university accredited by a regional accrediting agency recognized by the Council for Higher Education Accreditation. An undergraduate GPA of 3.0 or higher on a 4.0 scale is required for admission. GRE is not required for admission. If you do not meet the minimum GPA requirement, you should include additional information in your application to help the admissions committee assess your potential for success in the program. Applicants who are non-native English speakers must demonstrate English proficiency.",,True,False,True,True,False,False,,,program,Software Engineering,https://www.cs.k-state.edu/academics/graduate/msse/
Required,Required,"Applications are reviewed holistically, with emphasis placed on fit with the program mission and goals. Admission to the program is contingent upon admission to the Graduate School. Meeting minimum requirements for admission to the Graduate School does not guarantee admission into the program.

Requirements:

A bachelor’s degree from an accredited institution.
An undergraduate GPA of 3.0 or higher during the last 60 hours of credit.",Required,False,False,True,,False,False,,,program,Special Education,https://coe.k-state.edu/academics/special-education/ms/
Required,Required,"To apply to the Department of Statistics at Kansas State University, you must submit the following materials:
1. Online Application: Complete the online application through the Graduate School.
2. Application Fee: A non-refundable fee is required for each application. For information on the application fee and available waivers, please see the Graduate School's website.
3. Transcripts: One unofficial transcript from each college or university where you received a bachelor's degree or higher must be uploaded as part of the online application. If you are admitted, you must submit an official transcript. If your transcript is not in English, you must provide an official translation of the transcript.
4. English Proficiency: If you are a non-native English speaker, you must demonstrate English proficiency. For the University's requirements, please see the Graduate School's website.
5. GRE scores: GRE scores (quantitative, verbal, and analytical writing) are optional. However, if you are seeking a Graduate Teaching Assistantship (GTA) and have GRE scores, they must be sent to the Graduate School. GRE scores are not required to be considered for a GTA. The K-State institution code is 6334. The Department code is 0705.
6. Letters of Recommendation: Three letters of recommendation from persons qualified to assess your academic background and potential for graduate study. Your recommenders will be notified by email and will be asked to submit their letters online.
7. Statement of Purpose: A one-to-two-page statement of objectives, which should explain your purpose in pursuing a graduate degree in statistics, your career goals, and your particular interest in our department. You will be asked to upload your statement of purpose as part of the online application.
8. Resume/CV: A resume or curriculum vitae.",Not Required,True,True,True,True,False,False,,,program,Statistics,https://www.k-state.edu/stats/graduate/
Required,Required,"Admission Criteria

Hold a master's degree from an accredited university.
Have a minimum 3.25 grade point average (GPA) on a 4.0 scale in master's degree coursework.
Have relevant professional experience in student affairs in higher education or a related field.
Submit a completed online application to the K-State Graduate School.

Application Materials

Graduate School application form
Graduate School application fee
One official transcript from each college or university attended
Three letters of recommendation from individuals who can comment on your potential for success in a doctoral program.
A personal statement that describes: (a) your professional goals; (b) how the Ph.D. in student affairs in higher education at K-State will help you meet your goals; (c) a summary of your professional experiences in higher education; and (d) your research interests. The statement should be 3-5 pages, double-spaced.
A current résumé or curriculum vitae (CV).
A writing sample that demonstrates your writing and analytical skills. This may be a paper written for a master's level course or a professional report.
The Graduate Record Examination (GRE) is not required.",Required,True,False,True,,False,False,,,program,Student Affairs in Higher Education,https://coe.k-state.edu/academics/departments/educational-leadership/student-affairs/phd-student-affairs.html
,Required,GPA of 3.0 in last 60 hours of coursework; Three letters of recommendation; Statement of purpose; Transcripts from all previous institutions; Complete and pass the Praxis Core Academic Skills for Educators exam; A bachelor's degree in an endorsable area (or completion of 24 credit hours in the subject area) from a regionally accredited institution; Pass the appropriate Praxis II Subject Assessment; Interview with the M.A.T. advisory committee; Background check.,,,,True,,False,False,,,program,Teaching,https://coe.k-state.edu/academics/graduate/master-of-arts-in-teaching/
Required,Required,"Master’s degree, Minimum 3.25 GPA on a 4.0 scale, Three years of successful teaching experience, Resume or curriculum vita, Three letters of recommendation, Statement of goals and professional experience. For non-native English speakers, an English proficiency test score is required. A minimum TOEFL score of 577 (pBT) or 90 (iBT), a minimum IELTS score of 7.0, or a minimum PTE score of 61 is required.",Not Required,,,True,False,False,False,,,program,Teaching and Learning,https://coe.k-state.edu/academics/graduate/doctor-philosophy-curriculum-instruction/teaching-learning.html
,Required,Minimum 3.0 GPA in the last 60 hours of undergraduate coursework. The following items are needed to complete the online application: Unofficial transcripts from each institution attended; A one- to two-page statement of objectives; Contact information for three references; $65 domestic application fee or $75 international application fee.,,,,True,False,False,False,,,program,Teaching English as a Second Language,https://global.k-state.edu/english/tesl/
Required,Required,Applicants must have a completed baccalaureate degree from an accredited institution. A grade point average of 3.0 (B) or better in the last 60 hours of undergraduate study. Students not meeting this requirement may be admitted on probation. Applicants must be approved by the graduate faculty in theatre. Applicants must submit the following materials to the Graduate School: Three letters of recommendation. A written statement of purpose describing the applicant's background and goals for graduate study. A resume. An interview is required of all applicants under serious consideration. Interviews may be conducted by phone or video conference.,Not Required,,,True,False,False,False,,,program,Theatre,https://www.k-state.edu/mtd/academics/theatre/grad/
Required,Required,"A statement of objectives (approximately 1 page single spaced) addressing the following: your academic and research background; your research interest(s) and how it fits into the graduate program; your career goals and how a graduate degree will help you achieve them.
A curriculum vitae or resume.
Three letters of recommendation from individuals who can assess your academic potential for graduate school.
Official transcripts from all post-secondary institutions attended.
GRE is not required for admission to this program.
For international applicants, a TOEFL, IELTS, or PTE score is required.",Not Required,True,False,True,True,False,False,,,program,Veterinary Biomedical Science,https://www.k-state.edu/grad/academics/programs/ag-and-vetmed/vet-biomedical-sci/
Not Required,Not Required,"Admission to the veterinary forensics graduate certificate program requires:

a bachelor's degree from a regionally accredited institution (all degrees are considered, however, degrees in science are preferred)
a cumulative GPA of 3.0 or higher in the last 60 hours of undergraduate coursework
a completed application

Students for whom English is a second language must meet the minimum English proficiency requirements for graduate students.",Not Required,,,False,,False,False,,,program,Veterinary Forensics,https://globalcampus.k-state.edu/courses/veterinary-forensics/
Required,Required,An earned bachelor's degree with a cumulative GPA of 3.0 or higher in the last 60 hours of coursework. Official transcripts from all previously attended colleges and universities. Three letters of recommendation. A statement of objectives. A resume or curriculum vitae. International students must also demonstrate English proficiency. The MPH program does not require the Graduate Record Examination (GRE).,,True,,True,True,,,,,program,Veterinary Public Health,https://www.k-state.edu/mpm/academics/mph/
Required,Required,"A bachelor's degree from an accredited institution.
A grade point average (GPA) of 3.0 or higher on a 4.0 scale for the last 60 hours of undergraduate coursework.
Complete the K-State Graduate School application.
Official transcripts from each college or university attended.
A one- to two-page statement of objectives.
Three letters of recommendation.
A resume or curriculum vitae (CV).
A sample of professional writing (academic papers, newsletters, curriculum and other similar documents are accepted).
For international students, a TOEFL score of 550 (paper) or 79 (internet).",Required,True,False,True,False,False,False,,,program,Youth Development,https://online.k-state.edu/programs/youth-development-masters/
Required,Required,"To be admitted into the program, applicants must meet the K-State Graduate School requirements. A bachelor’s degree from a college or university accredited by the cognizant regional accrediting agency is required. In addition, an undergraduate grade point average of 3.0 or higher in the last 60 hours of coursework is required for full admission. Applicants must also complete the online application and submit all supplemental materials: Official transcripts, One-page personal statement of career and professional goals, Three letters of recommendation, Resume.",Not Required,,,True,False,False,False,,,program,Youth Program Development and Evaluation,https://www.hhs.k-state.edu/ythdev/graduate/certificates/youth-program-development-evaluation/
