Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,PhD in Software Engineering,,,,,Doctoral,Fall,,Approximately September 2025 (Official dates for Fall 2026 are not yet available),Approximately December 2025 (Official dates for Fall 2026 are not yet available),,,,,,,,,,,,,,,,,,,,,,,,,,,Donald Bren School of Information and Computer Sciences,"For the 2024-2025 academic year, the estimated annual tuition and fees for a full-time graduate student are $14,827 for California residents and $29,929 for non-residents. [29] This does not include a $100 departmental fee per course for the Donald Bren School of Information and Computer Sciences. [30]","$12,762 for in-state and $27,864 for out-of-state students per year (2024-25), with additional fees of $2,065. [29]",,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,"For the 2025-2026 academic year, the per-unit fee for graduate-level courses is $441. [30] A typical graduate course is 4 units.",,,8,4.0,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Donald Bren School of Information and Computer Sciences offers fellowships for Ph.D. students, such as the Bob & Barbara Kleist Endowed Graduate Student Award and the ICS Innovation Fellowship. [31] Students may also be eligible for federal student aid, including loans and work-study programs.",,,,,,,
,Master of Science in Computer Science,,,,,Graduate,Fall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Donald Bren School of Information and Computer Sciences,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,,,4.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fellowships, Teaching Assistantships, Research Assistantships",,,,,,,
,PhD in Computer Science,,,,,Doctoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Master of Science in Informatics,,,,,Graduate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PhD in Informatics,,,,,Doctoral,,,,,Optional,Required,,,"The Informatics Ph.D. program at UC Irvine is designed for students with diverse backgrounds, though preference is often given to those with technical or social science degrees. The curriculum emphasizes research from the outset, encouraging students to engage with multiple faculty members to gain broad exposure to various facets of informatics. Key research areas include human-computer interaction, computer-supported cooperative work, ubiquitous computing, and medical informatics, among others. [15, 13] The program structure includes a core set of classes that cover both classic and contemporary topics in the field. [13] All aspects of the application are considered, including the personal statement, letters of recommendation, and any supplementary materials provided. [10]",Optional,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,True,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Master of Computer Science,,,,,Graduate,Fall,,2025-10-01,2026-01-31,,,,,"Applicants must provide the following: Official transcripts from each college or university attended. An official English translation is required from international students. [2] Typical undergraduate preparation for this program will include degrees in computer science, computer engineering or electrical engineering. Applicants from other sciences, engineering or business will be considered if they demonstrate sufficient computer science preparation. [2] Students should have the following: A year of programming instruction or equivalent or better professional experience. Python, C++ or Java are preferred. [2]",Not Required,,False,False,,,,,,,,,,,,,,,,,,Donald Bren School of Information and Computer Sciences,"$54,900 for the entire program, or an estimated annual cost of $43,920 for the 2023-2024 academic year. [21]",,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,$1247.73/unit,,True,,4.0,3,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"Various fellowships are available, such as the Steckler Family Endowed Fellowship with a $10,000 quarterly stipend and another with an $8,000 stipend. [32]",,"Fellowships are available based on academic merit, financial need, and/or their contribution to strengthening the program's commitment to diversity. [29]",,,,,,,
,Master of Data Science,,,,,Graduate,Fall,,October 2025,"March 15, 2026 for Domestic Applicants",Required,Required,,,"Applicants for admission must have completed a bachelor's degree from an accredited institution. Candidates are evaluated on their academic record and potential for success as demonstrated in the submitted application materials. Application materials include a Personal History Statement, a Statement of Purpose, three letters of recommendation, and unofficial transcripts. Applicants must also submit a supplemental document listing completed coursework in Computer Science, Mathematics, and Statistics, which should include the course title, number, and grade. Minimum prerequisite coursework includes one computer programming course (preferably C++ or Python), three courses in Calculus, one course in Linear Algebra, and one course in Introductory Probability and Statistics. [9]",Not Required,,True,False,,,,,,,,,,,,,,,,,,Donald Bren School of Information and Computer Sciences,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,True,,4.0,3,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-based, Need-based",,,,,,,
,Master of Embedded and Cyber-Physical Systems,,,,,Doctoral,,,,,Optional,Required,,," applicants must have a bachelor's degree in computer engineering, computer science or electrical engineering. Students from other disciplines are also considered for admission if they can demonstrate sufficient background in the basics of embedded systems. Undergraduate G.P.A. must be 3.0 or better on a 4.0 scale; TOEFL Exam (applies to International applicants) minimum score of 80 or other evidence of English language proficiency; GRE scores: The GRE exam is not required and will not be reviewed for this Admission cycle. [1]",Not Required,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Master of Embedded and Cyber-Physical Systems (MECPS) program's goal is to train students in the foundation, skills, and practices of embedded and cyber-physical systems design, optimization, and evaluation. [1] The program is administered by faculty from two academic units: the Donald Bren School of Information and Computer Sciences, and the Henry Samueli School of Engineering. [1] Cyber-Physical Systems (CPS) are described as systems-of-systems that tightly couple their cyber (i.e. computation, communication, and control), and physical components (sensing and actuation) in applications such as automotive and transportation, manufacturing, power distribution grid, medical and healthcare, robotics, civil infrastructure, and avionics. [1] The curriculum focuses on the foundation, skills, and hands-on practices of embedded computer and cyber-physical systems design, optimization, and evaluation. [2] Coursework includes foundational courses with lectures and laboratory, and project courses leading to a final project, emphasizing topics like embedded computer systems (hardware and software), sensor networks, real-time systems, artificial intelligence, machine learning, security, control, and entrepreneurship. [2]",,https://grad.uci.edu/admissions/degree-programs/,,,,,True,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Master of Human Computer Interaction and Design,,,,,Graduate,,,,,,,,,"The University of California, Irvine (UCI) does not specify a single set of general, institute-level application requirements for all graduate programs. Application requirements are determined by each individual graduate program. Therefore, prospective students should consult the specific department or program to which they are applying for a detailed list of required materials.",,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,"This is a professional degree that prepares students to be the leaders of the future in human-computer interaction, user experience design and research, product management, and more. This degree should be undertaken by early and mid-career professionals and executives looking to take the next step in their careers. [4] Building on strengths across numerous schools on campus, the MHCID program educates designers, researchers, and developers to not only use a variety of key skills, tools, and approaches but to invent next-generation solutions to complex real-world challenges. [5] Students will attend in-person intensives on the beautiful UC Irvine campus in Orange County, California, as well as courses online. [5] Graduates of MHCID will be prepared for a variety of careers, including: user experience (UX) research and design systems analysis. design research. project management. usability evaluation. web development, and more. [5]",,https://grad.uci.edu/admissions/degree-programs/,,,,,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Master of Software Engineering,,,,,Graduate,Fall,,October 2025,"January 15, 2026 for all applicants, March 15, 2026 for domestic students. [1]",Optional,Required,,,"Applicants must have a bachelor's degree (in any field) or equivalent. Applicants are also expected to have proficiency in written and spoken English, knowledge of data structures (such as lists, arrays, trees, and associative arrays), and demonstrated proficiency in any two general-purpose programming languages. [1]",Optional,,True,True,,,,,,,,,,,,,,,,,,Donald Bren School of Information and Computer Sciences,"$48,160.00/Year","$12,040.00/Quarter",,,,,,,"The Master of Software Engineering (MSWE) is a professionally oriented, programming-intensive program designed to prepare students from diverse backgrounds for successful careers in software engineering. [1] The program consists of four thrusts: (1) programming breadth, provided by a set of courses whose purpose is to solidify and broaden the students' knowledge of the computing landscape through programming; (2) software engineering principles, introduced via a set of courses covering the fundamental technical knowledge in software engineering; (3) professional development, covered by courses discussing topics related to career and professional development; and (4) practice, included pervasively throughout the program and emphasized strongly by courses focused on practical applications of the principled material in the program. [9] The 15-month, full-time program includes intensive programming exercises, a summer internship, and a capstone project in the final quarter where students design and implement a substantial software system. [1, 4] The curriculum covers essential computer science and modern software engineering practices, including AI for Software Engineering (AI4SE) tools and Software Engineering for AI (SE4AI) systems, alongside intensive training in programming, designing and contributing to larger systems, and delivering quality code. [2]",,https://grad.uci.edu/admissions/degree-programs/,,,,False,False,8,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,Fellowships,,,,,,,
,Master of Science in Networked Systems,,,,,Graduate,Fall,,,,Not Required,Required,,,"Applicants are evaluated on the basis of prior academic record and potential for creative research and teaching, as demonstrated in their application materials including official university transcripts, letters of recommendation, and statement of purpose. [1] Applicants who do not hold a bachelor's degree in Computer Science, Computer Engineering, or Electrical Engineering may be required to take supplementary course work to obtain and demonstrate sufficient background in the field. [1]",Not Required,,True,False,,,,,,,,,,,,,,,,,,Donald Bren School of Information and Computer Sciences and The Henry Samueli School of Engineering,"$14,310.21 per year (in-state), $29,412.21 per year (in-state, including professional degree supplemental tuition), or $26,512.21 per year (out-of-state)","$14,310.21 per year (in-state), $29,412.21 per year (in-state, including professional degree supplemental tuition), or $26,512.21 per year (out-of-state)",,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,True,,4.0,3,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Fellowships, Assistantships, and financial aid opportunities such as loans and grants are available.",,,,,,,
,PhD in Networked Systems,,,,,Doctoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The program offers concentration courses in networks, performance, middleware, and communications, but does not list specific, formally named concentrations. [1, 2]","The PhD in Networked Systems program at the University of California, Irvine provides education and research opportunities in the fields of computer and telecommunication networks. [1, 2] This includes a wide range of systems such as the Internet, cellular networks, cable television networks, and other emerging networks. [1] The program is inherently interdisciplinary, spanning traditional departmental boundaries by uniting the strengths of the Department of Computer Science and the Department of Electrical Engineering and Computer Science. [1] Students in the program take core courses that form a foundation in networking topics, as well as breadth and concentration courses. [1, 2] Breadth courses can be selected from various computer science and engineering topics, while concentration courses are available in areas like networks, performance, middleware, and communications. [1, 2]",,https://grad.uci.edu/admissions/degree-programs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Master of Science in Statistics,,,,,Graduate,Fall,,,December 15,,,,,,,,False,False,,,,,,,,,,,,,,,,,,Donald Bren School of Information & Computer Sciences,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,False,,4.0,3,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PhD in Statistics,,,,,Doctoral,,,,,Required,Required,,,"Undergraduate preparation in statistics, mathematics, and computing should include multivariate calculus (the equivalent of UCI courses MATH 2A-MATH 2B, MATH 2D-MATH 2E), linear algebra (MATH 121A), elementary analysis (MATH 140A-MATH 140B), introductory probability and statistics (STATS 120A-STATS 120B-STATS 120C), and basic computing (I&C SCI 31). [13] For students with undergraduate majors outside of mathematics and statistics, it is possible to make up one or two missing courses during the first year in the program. [13]",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,True,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Master of Arts in Education,,,,,Graduate,Fall,,,,,,Optional,REQUIRED,,,,False,False,False,False,False,False,,True,False,False,False,False,True,True,False,False,,,,School of Education,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,False,False,,,3,,,,,,,,,,,,,,,,,,False,False,,,,,,,7,,,,,80,,,,,,,,,,,,,,,,,,,,
,PhD in Education,,,,,Doctoral,Fall,,2026-08-01,2025-12-01,Required,Required,,REQUIRED,"Applicants must have completed a bachelor's degree with a grade point average of at least 3.0 and have prior course work or background related to the area for which they express interest. [12] Applicants are required to submit a UCI application, transcripts, a statement of purpose, a personal statement, CV or resume, a writing sample, and three letters of reference. [12] General GRE scores are not required. [12]",Required,,True,False,False,False,False,False,,,,,,,,,False,False,,,,School of Education,,"$15,595",,,,,,"['Human Development in Context (HDIC)', 'Educational Policy and Social Context (EPSC)', 'Teaching, Learning, and Educational Improvement (TLEI)']","The Ph.D. in Education Program at the UCI School of Education is a multidisciplinary program that aims to provide students with the skills and research opportunities to become theory-driven, transformative scholar advocates. [2] The program focuses on advancing educational sciences and improving educational opportunities and outcomes for individuals across their entire lifespan. [2] Students collaborate with world-class faculty and have access to numerous research opportunities in a diverse county, allowing them to address complex societal issues and inequities in education. [2] The program is designed for individuals who want to pursue research and careers in academia, the non-profit sector, or governmental agencies with a focus on improving educational practices and policies for social equity. [3] It seeks applicants from varied backgrounds with the potential to become outstanding scholars and researchers in the field of education. [4] The program also aims to foster an inclusive learning environment for students to develop into advocates for equity, diversity, and social justice. [2]",,https://grad.uci.edu/admissions/degree-programs/,"UC Irvine is accredited by the Western Association of Schools and Colleges, Senior College and University Commission (WSCUC). [13] The official website does not mention a separate, discipline-specific accreditation for the PhD in Education program. [14]",,,,False,,4.0,3,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Master of Arts in Teaching,,,,,Graduate,,,,,Not Required,Required,,,"A completed online application with personal history and statement of purpose, a baccalaureate degree from a regionally accredited institution with at least a 3.0 GPA, transcripts from all institutions attended since high school, three letters of recommendation, a Certificate of Clearance issued by the California Teaching Commission (CTC), and fulfillment of the Subject Matter Requirement (e.g., CSET). [8, 9, 10]",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,"['MAT with Single Subject Credential (Art, English, Math, Sciences, Social Sciences & World Language)', 'MAT with Multiple Subject Credential']","The Master of Arts in Teaching + Credential (MAT) program at the University of California, Irvine (UCI) enables students to earn a master's degree and either a single or multiple subject teaching credential in 14 months. [3] The program includes a yearlong school site apprenticeship, allowing teacher candidates to apply teaching practices and theories from their coursework in a real-world setting. [3] The MAT with Single Subject Credential prepares individuals to teach one of six subject areas in a middle or high school, while the MAT with Multiple Subject Credential prepares them for all subjects within an elementary school curriculum. [3] The curriculum is structured around five core commitments: Equity, Inclusion and Social Justice; Understanding Learners and Learning; Teaching and Learning in the Content Areas; Learning from Practice; and Leadership. [4]",,https://grad.uci.edu/admissions/degree-programs/,The UCI School of Education's Master of Arts in Teaching + Credential program has received full accreditation for a seven-year cycle from the California Commission on Teacher Credentialing (CTC). [5],,,False,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Master of Science in Biomedical and Translational Science,,,,,Graduate,,,,,Required,Required,Not Required,REQUIRED,"Faculty evaluate applicants to the program on the basis of grades, previous course work, letters of recommendation, other relevant qualifications, and experience. [2] Applicants should have successfully completed a B.S. degree or equivalent. [2]",,,True,False,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,"Additional fields of emphasis may be added, as per the individual needs of the student, including Molecular Medicine, focusing on the molecular mechanisms and molecular physiology of human disease and Population Medicine, focusing on the application of epidemiologic research and research methods and findings to clinical practice. [2]","The aim of the M.S.-BATS program is to train students in the conduct of high-quality multidisciplinary clinical research at the intersection of basic science and clinical medicine. [2] The program is designed for students from varying levels of training, including medical students, residents, fellows, physicians, nurses, and others who are interested in conducting clinical research to maximize interdisciplinary communication and understanding sufficient to carry out high-quality clinical research. [2] It provides training in core competencies required to conduct clinical research including study design reflecting the breadth and complexity of clinical research applications, critical appraisal of multidisciplinary research literature, conduct and management of clinical research, medical statistics, research ethics, and the leadership of multidisciplinary research teams. [2] Students who successfully complete the program receive the M.S. degree in Biomedical and Translational Science. [2]",,https://grad.uci.edu/admissions/degree-programs/,,,,,True,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,
,Doctor of Nursing Practice,,,,,Doctoral,Fall,,October 2025,"Priority Deadline: December 1, 2025; Final Deadline: February 18, 2026",Required,Required,,REQUIRED,"Applicants for the DNP - Family Nurse Practitioner track must have earned a bachelor's or master's degree in nursing from an accredited program, hold an active, unrestricted California RN license, and have at least one year of full-time work experience as a registered nurse in the U.S. prior to the start of the program. [12, 14, 16] For the Post-Master's D.N.P. track, applicants must have a master's degree in nursing and an active, unrestricted RN license in the state where practicum work will occur. [12, 16] All applicants are required to have completed a course in descriptive and inferential statistics with a grade of B or better within five years of admission. [12, 14, 16] A complete application file includes the application form, official transcripts, one letter of recommendation, a resume or curriculum vitae, a personal history statement, and a statement of purpose. [12, 16] A personal interview is also required for all applicants considered for admission. [12]",Not Required,,True,False,False,False,False,False,,True,,,,False,True,,False,False,,,,Sue & Bill Gross School of Nursing,"$40,884.00/Year",,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,False,,4.0,3,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,7.0,,,,,80,,,,,,,,,,,"$10,000",,"Doctor of Nursing Practice Scholarship, Dolores DeSoto Grunigen Nursing Endowment, Hien “Cathy” Nguyen Scholarship Alumni Chapter Scholarship, Leslie Ann Ferree Memorial Endowment supporting DNP students, UC Nurse Fellowship",,,,,,,
,Master of Science in Nursing Science,,,,,Graduate,Fall,,2025-08,2025-11-30,Required,Required,Not Required,REQUIRED,A non-nursing baccalaureate from a regionally accredited institution. Must be completed by December 31st preceding the program start date. Transcript must have degree conferral date. Degree standards must be equivalent to that of the University of California. A cumulative GPA of 3.0 or higher in your Bachelors degree. Completion of all of the prerequisite courses listed on the website with a letter grade of C or higher.,Not Required,,True,False,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,Sue and Bill Gross School of Nursing,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,False,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,,,,,"7 for admission, with a score of no less than 6 on any individual module. [4, 7]",,,,,80,,,,,,,,,,,,,,,,,,,,
,PhD in Nursing Science,,,,,Doctoral,Fall,,October 2025,"February 1, 2026",Required,Required,Not Required,REQUIRED,"A complete application includes a statement of purpose, two samples of scholarly work (which can be any combination of publications, thesis or a portion thereof, and/or major research papers), and a Curriculum Vitae. [2] Eligibility requirements include a BS or MS degree in nursing, an active RN license, a cumulative undergraduate GPA of 3.2 or higher and a cumulative graduate GPA of 3.5 or higher, and a completed undergraduate or graduate statistics course within 5 years of starting the program with a grade of B or higher. [2]",Required,,True,False,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,Sue & Bill Gross School of Nursing,"$15,595 per year for residents, plus an additional $15,102 for non-residents","$15,595 per year for residents. Non-residents pay an additional $15,102 in supplemental tuition. [33]",,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,False,,4.0,3,,,,,,,,,,,,,,,,,,False,False,,,,,,,7,,,,,80,,,,,,,,,,,,,Guaranteed funding for the first four years,,,,,,,
,Master of Science in Pharmacological Sciences,,,,,Graduate,,,,,,,Not Required,REQUIRED,,,,,,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,,"UC Irvine's Master of Science in Pharmacology (MSP) program is a two-year, 100% online degree program that equips students with advanced scientific literacy and a robust foundation in pharmacology, drug discovery and development processes, and experimental data analysis. [2, 7, 9] This program is best suited for working professionals in the pharmaceutical industry and related fields who are seeking an advanced degree while working full-time. [2, 9] The program provides a comprehensive introduction to experimental techniques and model systems used in pharmacological research, equipping students with the skills needed for effective experimental design and data analysis. [8] Students will examine pharmacological principles, including the molecular, cellular, integrative, and clinical aspects of pharmacology. [8] The program consists of 13 required courses (39 units) to be completed sequentially over two years of study (six quarters). [3, 7] A Master of Science in Pharmacology can pave the path for a career in pharmaceutical research and development (R&D), regulatory affairs, clinical research, or academia. [2, 7, 9]",,https://grad.uci.edu/admissions/degree-programs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,80,,,,,,,,,,,,,,,,,,,,
,PhD in Pharmacological Sciences,,,,,Doctoral,,,,,,Required,Not Required,REQUIRED,"An MS degree is not required for consideration. [3] However, research experience (laboratory or fieldwork) is a primary criterion for acceptance into our graduate programs. [3] Some biology and chemistry courses are required. [3] However, because we are an interdisciplinary program, we admit students from various academic backgrounds, so there are no specific course requirements. Applicants recently admitted to our program have undergraduate degrees in a wide range of disciplines, including molecular biology, psychology, and chemical engineering, as well as chemistry and biology. [3] Minimum cumulative undergraduate GPA of 3.0. [3] Applicants are required to submit: An official online application including the application fee ($135 for domestic applicants, i.e. US citizens and permanent residents and $155 for international applicants); For application review purposes only, scan and upload copies of transcripts for all institutions attended since high school. [3] In the online application, you will be prompted to upload your scanned documents. [3] A Statement of Purpose – must include your specific research interest and three possible research advisors you would be interested in working with. [3] Three letters of recommendation – uploaded to the online application by your recommender. [3]",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,True,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,
,Doctor of Pharmacy,,,,,Doctoral,,,,,,,Not Required,REQUIRED,"Applicants must meet general requirements of the UC Irvine Graduate Division. A Bachelor's degree is required. Applicants must complete prerequisite courses with a minimum letter grade of 'C'. Applicants must submit applications via the Pharmacy College Application Service (PHARMCAS) and the UCI Graduate Division Application. A preferred cumulative GPA of 3.0 or above is mentioned. Prerequisite courses include General Biology, Biochemistry, Human Physiology, General Chemistry with Lab, Organic Chemistry with Lab, Calculus, Statistics, English/Writing, Macro- or Microeconomics, Psychology OR Sociology, and Public Speaking or Debate. [8, 9]",,,True,False,True,False,False,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,,"The UC Irvine PharmD program is a four-year professional degree program that prepares graduates to be practice-ready pharmacists who are problem solvers, independent lifelong learners, team players, and leaders who will drive transformative changes in the healthcare system. The curriculum is taught by faculty from the Department of Pharmaceutical Sciences and Department of Clinical Pharmacy Practice and delivered using innovative instructional methods and applying evidence-based practices. [3] Key features of the program include a strong foundation of pharmaceutical sciences, biomedical sciences, and clinical sciences integrated throughout the curriculum; interprofessional education within the Susan and Henry Samueli College of Health Sciences; rigorous clinical training at UC Irvine's academic medical center to ensure graduates are ready to work in interprofessional teams; an integrative health approach to treating the whole patient with a wide range of preventive and treatment modalities; and a commitment to serve under-represented populations and advance healthcare equity. [3]",,https://grad.uci.edu/admissions/degree-programs/,"The University of California, Irvine, School of Pharmacy and Pharmaceutical Sciences' Doctor of Pharmacy program is accredited by the Accreditation Council for Pharmacy Education (ACPE), 190 South LaSalle Street, Suite 3000, Chicago, IL 60603, 312/664-3575; FAX 866/228-2631, web site www.acpe-accredit.org. [8, 9] Full Accreditation was approved as of June 24, 2025. [8, 9]",,,,True,,,,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,7,,,,,80,,,,,,,,,,,,,,,,,,,,
,Master of Public Health,,,,,Graduate,,,,,Required,Required,,,"To apply for the online MPH in Populations and Health Sciences, follow the School of Public Health Steps to Apply for an MPH. Your application package will include: Online SOPHAS application. Official Transcripts. Statement of Purpose and Objectives. Reflective Essay (optional) Quantitative Experiences Statement. Resume or CV. Letters of Recommendation. Language Proficiency Requirements (only for applicants whose native language is not English). [1]

Eligible applicants will have:
- 4-year bachelor's degree conferred from a regionally accredited U.S. institution or equivalent (WES ICAP verification for international degrees) It is recommended that applicants have course experience in areas such as Biology, Chemistry, Algebra, and Statistics (or professional experience using similar quantitative skills.)
- At least one year of professional experience in any field. ... 
- Volunteer or work experience (or clearly articulated interest) in a public health-related field.
- English language proficiency. [1]",Optional,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Master of Science in Public Health,,,,,Graduate,Fall,,October 1,"December 15, 2026",Not Required,Not Required,,,"Only students in our existing Public Health PhD program who determine that the PhD track is not fit for them, or due to extenuating circumstances are not able to continue toward the PhD would be able to earn the MS Public Health degree. Students cannot apply to the M.S. program. [11]",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Joe C. Wen School of Population and Public Health,"$9,499.99/Quarter (California Resident), $13,581.99/Quarter (Non-Resident) for the 2023-24 academic year. [6]","$9,499.99/Quarter (California Resident), $13,581.99/Quarter (Non-Resident) for the 2023-24 academic year. [6]",,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,False,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Fellowships, grants, loans, and teaching/research assistantships are available. Scholarships are awarded based on academic merit, financial need, community activities, and work experience. [13, 14, 17]",,,,,,,
