Concentration name,description,program website url,Accreditation status,Program name,Program Page url,Level
,"A minor in Chemistry is designed for students who want to develop a fundamental understanding of chemistry, but who are not majoring in chemistry. This minor can complement a variety of majors in the College of Liberal Arts & Sciences, the College of Engineering, and the College of Health & Human Services, among others. Students will gain knowledge and skills in general, organic, and analytical chemistry, as well as an introduction to physical and inorganic chemistry concepts. The minor provides a strong foundation for students interested in careers requiring a basic understanding of chemical principles or for those considering graduate studies in interdisciplinary fields.",https://catalog.unc.edu/undergraduate/programs-study/chemistry-minor/,,Minor in Chemistry,https://catalog.unc.edu/undergraduate/programs-study/,
,"The Minor in Chinese introduces students to the Chinese language and culture through a series of language, culture, and literature courses. Students must complete at least 18 hours of coursework above the 1201 level, and must earn a grade of C or above in all courses used to satisfy the requirements of the minor.",https://languages.charlotte.edu/programs/undergraduate-majors-and-minors/chinese/minor-chinese,,Minor in Chinese,https://languages.charlotte.edu/programs/undergraduate-majors-and-minors/,
,,,,Minor in Civic Life and Leadership,https://teal.charlotte.edu/wp-content/uploads/sites/949/2023/11/Urban-Youth-and-Communities-Minor-Plan-of-Study-Fall-2023.pdf,
,"A Minor in Classical Studies complements almost any major and provides a strong foundation for future study in a variety of fields, including archaeology, art history, law, medicine, museum studies, and many others. Our Classical Studies program offers courses in Greek and Latin languages, Classical Literature (in translation), Greek and Roman history, archaeology, mythology, and art. Courses are taught by award-winning faculty with a wide range of expertise. A Classical Studies minor can broaden your knowledge and perspective in a variety of fields. Because Classical Studies focuses on close reading and analysis of texts, ancient authors, and historical contexts, students develop excellent critical thinking, communication, and problem-solving skills which are highly valued by employers. It is a particularly good foundation for further study in areas such as Law, Medicine, and Graduate studies in the Humanities.",https://languages.charlotte.edu/programs/undergraduate-programs/classics/,,Minor in Classical Humanities,https://languages.charlotte.edu/programs/undergraduate-programs/classics/,
,"The Department of Earth and Environmental Sciences offers a minor in Earth and Environmental Sciences for students who wish to supplement their major with knowledge about the Earth System (e.g., geology, meteorology, oceanography) and the environment (e.g., pollution, environmental impacts, and natural resources).",https://academics.charlotte.edu/program/earth-and-environmental-sciences-minor-on-campus/,,Minor in Climate Change,https://academics.charlotte.edu/program/earth-and-environmental-sciences-minor-on-campus/,
,"Students interested in coaching at any level benefit from Lasell's Minor in Coaching. Designed to complement any major, the Minor provides students with fundamental knowledge in sport psychology, injury prevention, strength and conditioning, and sport administration. Graduates are prepared to seek coaching positions in a variety of settings from youth sports to high school and collegiate sports. Students may also obtain national certification from the American Sport Education Program (ASEP).",,,Minor in Coaching Education,https://www.lasell.edu/academics/schools-and-programs/school-of-health-sciences/programs/health-sciences-minors/coaching-minor.html,
,"Cognitive science is the interdisciplinary study of mind, brain, and intelligence. It explores how we perceive, think, remember, learn, make decisions, and use language. The Minor in Cognitive Science is designed to give students exposure to the theories and methodologies used by researchers in psychology, computer science, philosophy, and linguistics to study cognition, and to prepare them for advanced study and research in cognitive science.

The minor draws courses from Psychology, Computer Science, Philosophy, and Languages and Culture Studies. It requires a total of 18 credit hours, including nine hours of core courses and nine hours of elective courses. The elective courses must be selected from at least two different departments. A maximum of six credit hours can be counted toward both the student’s major and the minor. In addition, students must earn a minimum grade of “C” in all courses counted toward the minor.

The minor is suitable for students in a wide variety of majors, including psychology, computer science, philosophy, biology, chemistry, linguistics, mathematics, education, and health sciences.",https://academics.charlotte.edu/program/cognitive-science-minor-on-campus/,,Minor in Cognitive Science,https://academics.charlotte.edu/program/cognitive-science-minor-on-campus/,
,,,,Minor in Communication Studies,https://catalog.towson.edu/undergraduate/fine-arts-communication/communication-studies/communication-studies-minor/,
,The Comparative Literature minor offers students an opportunity to explore world literature through a critical approach that cuts across national and linguistic boundaries and relates literary studies to other disciplines. It introduces students to methods of literary and cultural analysis drawn from a variety of intellectual traditions.,https://catalog.unc.edu/undergraduate/programs-study/comparative-literature-minor/,,Minor in Comparative Literature,https://catalog.unc.edu/undergraduate/programs-study/,
,"The minor in Computational and Applied Mathematics is designed for students who desire to learn advanced mathematical, statistical and computing skills for modeling, simulation, and analyzing complex problems in science, engineering, and business. A minor in Computational and Applied Mathematics helps students develop the critical mathematical and computational skills needed to be successful in high-technology industry, government labs, or graduate study.",https://catalog.unc.edu/undergraduate/programs-study/computational-applied-mathematics-minor/,,Minor in Computational and Applied Mathematics,https://catalog.unc.edu/undergraduate/programs-study/,
,"The Computer Science Minor provides students with an introduction to foundational concepts and skills related to computer science, including software design and development, problem-solving, data structures, algorithms, and computer systems. It is designed to complement a student’s primary major by providing a solid understanding of computing principles applicable to various disciplines, preparing them for a technology-driven world and enhancing their career prospects.",https://catalog.unc.edu/undergraduate/programs-study/computer-science-minor/,,Minor in Computer Science,https://catalog.unc.edu/undergraduate/programs-study/,
,"The minor in Drama provides students with an opportunity to integrate theatrical studies with other academic and artistic disciplines. The Drama Minor offers courses in acting, directing, design, theatre history and literature. The minor provides a well-rounded foundation in the performing arts and is excellent preparation for continued study in theatre and drama. Additionally, it offers many opportunities for students to participate in productions.",https://catalog.unc.edu/undergraduate/programs-study/drama-minor/,,Minor in Drama,https://catalog.unc.edu/undergraduate/programs-study/,
,"A minor in Economics provides students with a general background in economic principles and how they are applied in contemporary society. Students will develop an understanding of macroeconomic issues such as inflation, unemployment, and economic growth; and microeconomic issues such as consumer and firm behavior, market structures, and the impact of government policies. In addition, students will learn to analyze a wide variety of economic issues that affect business and society. Students completing the minor will have a strong foundation for understanding current events and making sound business and personal decisions.",https://catalog.unc.edu/undergraduate/programs-study/economics-minor/,,Minor in Economics,https://catalog.unc.edu/undergraduate/programs-study/,Minor
,"The Minor in Secondary Education at UNC Charlotte is designed for students who are pursuing a bachelor’s degree in a content area, such as English, Math, or Science, and are also interested in careers in teaching at the secondary level (grades 9-12). This minor combines relevant coursework in education with practical field experiences, preparing students to become effective and impactful educators. While this minor does not lead to an initial teaching license, it provides a strong foundation for those interested in teaching, and prepares students for a master’s degree program that can lead to licensure.",https://academics.charlotte.edu/program/secondary-education-minor-on-campus/,,Minor in Education,https://academics.charlotte.edu/program/secondary-education-minor-on-campus/,Minor
,,,,Minor in English,https://english.berkeley.edu/undergraduate/english-minor,
,"The Minor in Entrepreneurship is designed to complement any major and provides students with skills to create new ventures, lead entrepreneurial initiatives in established organizations, and engage with the broader entrepreneurial ecosystem. The minor emphasizes an experiential learning approach, providing students with hands-on opportunities to develop entrepreneurial skills such.",https://catalog.charlotte.edu/preview_program.php?catoid=38&poid=9485&returnto=6716,,Minor in Entrepreneurship,https://provost.charlotte.edu/policies-procedures/academic-policies-and-procedures/university-catalogs/,
,"The Earth and Environmental Sciences Minor provides students with fundamental knowledge in the Earth and Environmental Sciences beyond that provided by general education courses. The minor complements many science and non-science majors, and prepares students for a wider range of career and graduate school options. It is an excellent way for students in other science disciplines to augment their studies, for students in other disciplines to broaden their understanding of Earth and Environmental issues, or to explore areas of interest within the sciences. The minor requires 18 credit hours of courses, including at least 9 credit hours at the 3000 level or above. Students must maintain a minimum GPA of 2.0 in courses counted toward the minor. Specific course options are described in the University Catalog. This minor is open to all students including Earth and Environmental Sciences majors.",https://academics.charlotte.edu/program/earth-and-environmental-sciences-minor-on-campus/,,Minor in Environmental Health Science,https://academics.charlotte.edu/program/earth-and-environmental-sciences-minor-on-campus/,
,"The Minor in Environmental Sciences provides students with interdisciplinary perspectives and knowledge needed to understand, evaluate, and address diverse environmental issues such as climate change, biodiversity loss, deforestation, water and air pollution, and food and water security. The minor covers scientific, social, economic, and policy aspects of environmental problems. It offers students the opportunity to learn about the various dimensions of current environmental challenges and solutions from different disciplinary points of view by taking courses in biology, earth sciences, economics, geography, public health, and other fields. The Minor can easily complement any major and strengthen students' skills and knowledge relevant to careers in environmental conservation, protection, restoration, and management, sustainability, public policy, and environmental education.",https://catalog.unc.edu/undergraduate/programs-study/environmental-sciences-minor/,,Minor in Environmental Sciences,https://catalog.unc.edu/undergraduate/programs-study/,
,,,,Minor in European and Russian Studies,https://catalog.unc.edu/undergraduate/programs-study/,
,"The interdisciplinary Minor in Food Studies explores food from a variety of perspectives including its production, distribution, consumption, and waste, as well as its social, cultural, historical, political, and economic impacts. Food Studies takes an expansive view of food, drawing on faculty expertise in fields as diverse as English, Communication Studies, Geography and Earth Sciences, History, Languages and Culture Studies, and Public Health. The Minor allows students to pursue their interest in food in a focused and rigorous way while building valuable analytical and methodological skills for future professional success. Students will learn how to analyze food systems critically and to apply a Food Studies lens to a variety of topics and issues. The minor requires 18 credit hours, consisting of a 3-credit core course (FSST 2100: Introduction to Food Studies), and 15 additional credit hours of approved coursework drawn from the list of approved electives. At least 6 of the 15 additional credit hours must be at the 3000-level or above. No more than 6 credit hours of approved transfer courses may be applied to the minor.",https://catalog.unc.edu/undergraduate/programs-study/food-studies-minor/,,Minor in Food Studies,https://catalog.unc.edu/undergraduate/programs-study/,Minor
,"The minor in French is an excellent way for students to complement any major with additional language, cross-cultural, and international skills. A minor in French allows students to develop advanced linguistic proficiency and cultural competence, both highly valued in today’s globalized world. Learning French opens doors to careers in international business, diplomacy, healthcare, education, social work, global health, and many other fields. The Department of Languages and Culture Studies offers a variety of courses in French language, literature, culture, and civilization, from elementary to advanced levels. Classes are taught by expert faculty in the field, who are dedicated to helping students achieve their academic and professional goals. Students are strongly encouraged to participate in a study abroad program in a French-speaking country, for which numerous options are available.",https://catalog.unc.edu/undergraduate/programs-study/french-minor/,,Minor in French,https://catalog.unc.edu/undergraduate/programs-study/,
,"The Bachelor's Degree in Geographic Information Science (GIScience) is an interdisciplinary program designed to provide students with a strong foundation in GIScience concepts, theories, and applications. The program integrates knowledge from geography, computer science, statistics, and other related fields to equip students with the skills needed to analyze spatial data, develop mapping applications, and solve real-world problems. Graduates of the program are prepared for careers in various sectors, including urban planning, environmental management, public health, business, and government, where spatial data analysis and visualization are critical.",https://www.gisdegree.org/programs/bachelors/,,Minor in Geographic Information Sciences,https://www.gisdegree.org/programs/bachelors/,
,"The minor in Geography is administered by the Department of Geography and Earth Sciences. Students who minor in Geography gain insight into the dynamic processes that shape our world, from physical environments to human populations. Geographers study these phenomena and processes at local to global scales. The minor offers students the opportunity to learn foundational concepts in physical geography, human geography, and geographic information science (GIS). This minor is an excellent complement to majors in the social sciences, natural sciences, and other interdisciplinary areas of study. Graduates with a Geography minor are prepared for a variety of careers in both the private and public sectors including environmental management, urban and regional planning, cartography, and many others.",https://catalog.unc.edu/undergraduate/programs-study/geography-minor/,,Minor in Geography,https://catalog.unc.edu/undergraduate/programs-study/,
,"The Department of Earth and Environmental Sciences offers a minor in Geological Sciences. A minor in Geological Sciences consists of 18 semester hours. Six hours must be at the 3000-level or above. All courses must be passed with a grade of C or above. To declare the minor, a student must have a GPA of 2.0 or greater. The minor requires a minimum of 18 semester hours in Geology courses, with at least six hours at the 3000 level or above. No more than six semester hours of transfer credit may be applied to the minor. No more than six semester hours of applied credit can be counted towards the minor. No more than three hours of GEOL 4600 may be applied to the minor.",https://geoearth.charlotte.edu/academics/undergraduate-programs/minor-geological-sciences,,Minor in Geological Sciences,https://geoearth.charlotte.edu/,
,"A minor in German provides students with linguistic and cultural skills that prepare them for a wide range of careers in education, communication, business, industry, and government. The German language program aims to develop students’ communicative competence and cultural knowledge through rigorous language training, courses in German literature, linguistics, film, and culture, and study abroad opportunities. Students of German develop critical thinking, analytical, and communication skills applicable to many fields. The minor may be combined with a major in any field. German is an important language in business, international relations, sciences, and the arts.",https://catalog.charlotte.edu/preview_program.php?catoid=30&poid=7790,,Minor in German Language,https://catalog.ufl.edu/UGRD/colleges-schools/UGLAS/GMN_UMN/,
,"The Minor in German Studies is designed to equip students with proficiency in the German language and a comprehensive understanding of German-speaking cultures. Through a blend of language courses, literature, and cultural studies, students will develop critical thinking skills and a global perspective. The program aims to foster intercultural communication skills, preparing students for diverse careers or further academic pursuits where knowledge of German is an asset.",https://academics.charlotte.edu/program/german-minor-on-campus/,,Minor in German Studies,https://academics.charlotte.edu/program/german-minor-on-campus/,
,"The Film Studies Minor is an interdisciplinary program designed to give undergraduates a coherent understanding of film both as an art form and as a social, political, and economic force. Students are introduced to the formal properties of film; to historical developments in both American and international cinema; and to critical theories concerning various approaches to film study. With courses in departments such as English, Communication Studies, Languages and Culture Studies, and History, the minor draws on a wide range of expertise and perspectives across campus. The minor provides a foundation in film studies for students in any major and prepares them for further study in graduate programs or for careers in the film industry.",https://academics.charlotte.edu/program/film-studies-minor-on-campus/,,Minor in Global Cinema,https://academics.charlotte.edu/program/film-studies-minor-on-campus/,
,,,,Minor in Global Studies,https://catalog.csumb.edu/preview_program.php?catoid=9&poid=1829&returnto=461,
,"The Minor in Greek is an excellent complement to degrees in fields such as Classics, History, Philosophy, Religious Studies, English, Political Science, and Art History, as well as many others. Through the study of the Greek language and culture, students will broaden their understanding of Greek civilization and its influence on the modern world. Courses expose students to the origins of Western literature, history, philosophy, drama, and political thought and provide insight into Greek perspectives on human life, society, and the cosmos. Students will gain proficiency in reading and understanding ancient Greek and will learn to analyze primary sources critically. The Minor in Greek supports career paths in education, law, medicine, government, library science, ministry, and journalism, among others.",https://catalog.unc.edu/undergraduate/programs-study/languages-culture-studies/greek-minor/,,Minor in Greek,https://catalog.unc.edu/undergraduate/programs-study/,Minor
,"The Haitian Creole Minor, offered through the Department of Languages and Culture Studies, provides students with proficiency in Haitian Creole, a language spoken by over 12 million people worldwide. Haitian Creole is an important language in Florida, New York, Boston, Montreal, and other metropolitan areas that have large Haitian diasporas. It is the language of Haiti, an important partner of the U.S. in the Caribbean. A minor in Haitian Creole will give students a competitive advantage for careers related to health, social work, law, education, business, and other service professions, particularly in south Florida and other regions with large Haitian populations. Many of our students have chosen to pair Haitian Creole with a major in Health Systems Management, Political Science, International Studies, Nursing, or Spanish.",https://catalog.unc.edu/undergraduate/programs-study/languages-culture-studies/haitian-creole-minor/,,Minor in Haitian Creole,https://catalog.unc.edu/undergraduate/programs-study/,
,,,,Minor in Hindi-Urdu,https://www.jmu.edu/academics/undergraduate/minors/modern-foreign-languages.shtml,
,"The Minor in History is designed for students who desire to supplement a major in another field with a strong grounding in historical studies. Through a combination of coursework covering various periods and regions, students will develop critical thinking, research, and analytical skills. The minor offers flexibility, allowing students to explore their historical interests while complementing their primary academic pursuits.",https://catalog.unc.edu/undergraduate/programs-study/history-minor/,,Minor in History,https://catalog.unc.edu/undergraduate/programs-study/,
,"The Minor in Information Science provides students with the fundamental knowledge and skills of information science including aspects related to people, information, and technology. It focuses on the life cycle of information in organizations, how people interact with information and technology, and how information and computing technologies are used to support organizational processes. The minor is suitable for students in a wide variety of majors, especially those in Business, Communication, Education, Psychology, and Sociology.",https://catalog.unc.edu/undergraduate/programs-study/information-science-minor/,,Minor in Information Science,https://catalog.unc.edu/undergraduate/programs-study/,
,"A minor in Latin American Studies at UNC Charlotte provides students with a multidisciplinary approach to the study of Latin America and the Caribbean, including their diverse peoples, histories, cultures, politics, and socioeconomic issues. Students have the opportunity to develop linguistic proficiency in Spanish or Portuguese, and gain regional expertise, critical thinking, and communication skills applicable to careers in a wide array of fields, including education, government, business, non-profit organizations, international relations, and graduate studies. Students can choose from a range of courses in departments such as Africana Studies, Anthropology, Art History, Communication Studies, Dance, Economics, English, Geography and Earth Sciences, Global Studies, History, Languages and Culture Studies, Music, Political Science and International Relations, Religious Studies, and Sociology. Students are encouraged to pursue an education abroad experience in Latin America or the Caribbean, and internship opportunities are also available locally and abroad.",https://latinamericanstudies.charlotte.edu/undergraduate-program/,,Minor in Latin American Studies,https://latinamericanstudies.charlotte.edu/undergraduate-program/,
,"The Linguistics, Interpretation, and Translation (LIT) Minor is housed in the Department of Languages and Culture Studies. It is an interdisciplinary minor designed to provide students with a foundational knowledge of linguistics, the academic discipline that studies the structure of language, and its practical application in the fields of interpretation and translation. The minor requires 18 credit hours and is open to all students. The LIT minor provides excellent preparation for careers that involve work with people from diverse linguistic and cultural backgrounds. Potential career paths include interpreters and translators, speech-language pathologists, computational linguists, language teachers, forensic linguists, technical writers, and editors, among others. Students will also be well-prepared for graduate study in related fields, such as linguistics, TESOL, or speech-language pathology.",https://catalog.unc.edu/undergraduate/programs-study/linguistics-interpretation-translation-minor/,,"Minor in Linguistics, Interpretation, and Translation",https://catalog.unc.edu/undergraduate/programs-study/,
,"The Minor in Literature and Culture provides students with the opportunity to pursue an interest in literary studies and critical methods outside of the major. It consists of 18 credit hours, including one required course, ENGL 2100: Introduction to Literary Studies, and five elective courses. Students can select courses from across the English Department’s offerings, including courses in American, British, and Anglophone literatures; film studies; women’s and gender studies; and cultural studies.",https://english.charlotte.edu/programs/undergraduate-program-information/minors/,,Minor in Literature and Culture,https://english.charlotte.edu/programs/undergraduate-program-information/minors/,
,"The minor in mathematics is designed for students who desire a strong mathematical background to enhance their major area of study. The minor is flexible enough to accommodate various interests from application driven students to those with a desire for more theoretical mathematics. The minor also provides a strong foundation for students who might consider graduate study in various quantitative fields. Students will develop an understanding of calculus, differential equations, linear algebra, and discrete mathematics. In addition, students will develop critical thinking skills, problem-solving abilities, and an appreciation for the role of mathematics in various disciplines.",https://catalog.unc.edu/undergraduate/programs-study/mathematics-minor/,,Minor in Mathematics,https://catalog.unc.edu/undergraduate/programs-study/,
,"The minor in Media and Journalism provides students with an overview of media practices and critical analysis skills related to media and journalism. Students will explore the history, ethics, practices, and impact of journalism, public relations, and related media industries. Through a combination of theoretical and practical coursework, students will develop a foundational understanding of media communication, including writing for media, digital content creation, and media literacy.",https://communication.charlotte.edu/undergraduate-programs/minors/,,Minor in Media and Journalism,https://communication.charlotte.edu/undergraduate-programs/minors/,
,"The Health and Medical Humanities (HMH) minor provides an interdisciplinary approach to healthcare. It complements majors in both the sciences (e.g., Biology, Chemistry, Public Health) and the humanities (e.g., English, History, Philosophy, Religious Studies) and is appropriate for students interested in a broad range of careers in healthcare, including clinical practice, health policy, and public health. Students minoring in HMH will learn to analyze diverse historical, cultural, philosophical, and ethical issues related to health, illness, and medical care. The minor emphasizes the complex interactions of healthcare with society, culture, ethics, and policy and aims to foster critical thinking, communication skills, and an understanding of diverse perspectives. Students complete 18 credit hours, including 6 credits of required courses and 12 credits of elective courses in two clusters. The minor is housed in the Department of Philosophy.",https://academics.charlotte.edu/program/health-medical-humanities-minor-on-campus/,,Minor in Medicine,https://academics.charlotte.edu/program/health-medical-humanities-minor-on-campus/,
,"The Music Performance Minor provides an opportunity for students in any major to continue studying and performing music while pursuing a different academic path. This minor is especially useful for students who enjoy performing, want to improve their performance skills, and wish to perform in large and small ensembles. Participation in ensembles and weekly applied lessons are core to the curriculum.",https://academics.charlotte.edu/program/music-performance-minor-on-campus/,,Minor in Music,https://academics.charlotte.edu/program/music-performance-minor-on-campus/,
,"The Minor in Music History and Literature provides an in-depth study of the history of Western music. Students completing the Minor will gain knowledge of important figures, styles, and genres in music history, and they will develop skills in critical thinking and research through the study of diverse repertoire and analytical approaches. The Minor will develop students' abilities in written and oral communication, encouraging them to engage with music as an intellectual and cultural phenomenon. The Minor is an excellent complement to majors in the humanities, such as English, History, Philosophy, and Religious Studies, and to majors in other areas within the arts, such as Music, Dance, Theater, or Art History. The Minor in Music History and Literature is not open to students pursuing the B.A. in Music (Music History and Literature concentration).",https://catalog.unc.edu/undergraduate/programs-study/music-history-literature-minor/,,Minor in Music History and Literature,https://catalog.unc.edu/undergraduate/programs-study/,
,"The minor in Neuroscience and Neurobiology is designed to introduce students to the multidisciplinary study of the nervous system. Students will gain a fundamental understanding of the structure and function of the nervous system, from molecular and cellular levels to systems and behavioral aspects. The curriculum explores topics such as neuroanatomy, neurophysiology, neuropharmacology, developmental neuroscience, cognitive neuroscience, and neurological disorders. This minor is suitable for students pursuing majors in various fields including Biology, Psychology, Health Sciences, Computer Science, and Engineering, providing a strong foundation for those interested in careers in research, healthcare, biotechnology, or further graduate studies in neuroscience. The program emphasizes critical thinking, experimental design, data analysis, and scientific communication.",https://catalog.unc.edu/undergraduate/programs-study/neuroscience-neurobiology-minor/,,Minor in Neuroscience and Neurobiology,https://catalog.unc.edu/undergraduate/programs-study/,
,"The North American Studies minor offers students an interdisciplinary approach to understanding the United States, Canada, and Mexico as a continental space. Students explore the region from a variety of perspectives, including history, politics, economics, literature, and culture. The minor requires a minimum of 18 credit hours, including specific courses in History and Political Science, and electives from a range of disciplines. Students will gain a broad understanding of the historical, social, and cultural dynamics that have shaped North America, preparing them for careers in education, public service, international relations, and more.",https://academics.charlotte.edu/programs/north-american-studies-minor,,Minor in North American Studies,https://academics.charlotte.edu/program-type/minor/,
,"The Peace, War, and Defense (PWD) Minor provides students an opportunity to learn more about the critical issues surrounding peace and conflict. The interdisciplinary nature of the minor requires students to consider historical, ethical, political, economic, social, and military dimensions of peace and war studies. Through these courses, students will explore topics such as political violence, civil rights, human rights, global affairs, national security, terrorism, international relations, military history, and much more. The minor provides a strong complement for students majoring in areas such as Political Science, History, Criminal Justice, Geography, International Studies, and other disciplines within the College of Liberal Arts & Sciences. Given the interdisciplinary focus, it also pairs well with majors across the university. The PWD minor prepares students to analyze the causes and consequences of conflict and develop skills for conflict resolution. It provides a foundation for careers in government, intelligence, foreign service, law, international organizations, national security, or non-governmental organizations. The minor consists of 18 credit hours; nine (9) hours of required courses and nine (9) hours of electives from an approved list of courses. A grade of C or better is required in all courses counting toward the minor. For more information, please see the Academic Catalog.",https://academics.charlotte.edu/academic-program/peace-war-defense-minor,,"Minor in Peace, War, and Defense",https://academics.charlotte.edu/program-type/minor/,
,"The minor in Philosophy is designed to introduce students to the main areas of philosophical inquiry and to develop their abilities to analyze complex problems and construct and evaluate arguments. The minor provides a background for students interested in a variety of post-graduate fields, including law, education, business, and theology, and for students pursuing careers in fields that require strong critical thinking, analytical, and communication skills.",https://catalog.unc.edu/undergraduate/programs-study/philosophy-minor/,,Minor in Philosophy,https://catalog.unc.edu/undergraduate/programs-study/,
,"The Minor in Physical Education Teaching and Coaching requires 18 credit hours and is designed to provide professional preparation for students interested in teaching physical education in public schools and coaching athletics at various levels (e.g., K-12, community). It is intended to complement an undergraduate major (e.g., Exercise Science, Psychology) for students who aspire to careers in fields such as physical education, coaching, athletic administration, and strength and conditioning. The minor includes courses in physical education teaching methods, motor skill development, sport pedagogy, exercise physiology, first aid/CPR, and coaching principles. It does not lead to initial teaching licensure but provides foundational knowledge and skills applicable to various roles in physical activity and sport.",https://catalog.unc.edu/undergraduate/programs-study/physical-education-teaching-coaching-minor/,,Minor in Physical Education Teaching and Coaching,https://catalog.unc.edu/undergraduate/programs-study/,
,"A minor in Physics requires 20 semester hours of Physics courses beyond PHYS 1101 and PHYS 1102. Physics minors are required to take PHYS 2101, PHYS 2102, PHYS 3101, PHYS 3102, and at least one other 3000- or 4000-level Physics course. Any substitution for these courses must be approved by the Department of Physics and Optical Science.

Course List
PHYS 2101 - General Physics I (3)
PHYS 2102 - General Physics II (3)
PHYS 3101 - Modern Physics (3)
PHYS 3102 - Analytical Mechanics (3)

Electives (choose one)
PHYS 3000- or 4000-level (3)",https://catalog.unc.edu/undergraduate/programs-study/physics-optical-science/physics-minor/,,Minor in Physics,https://catalog.unc.edu/undergraduate/programs-study/,
,A minor in political science consists of 18 semester hours of course work in political science with a minimum grade of C in each course. The 18 semester hours must include at least 9 semester hours at the 3000-level or above. POLS 1110 Introduction to American Politics and Government or POLS 1120 Introduction to Comparative Politics is required. A maximum of six (6) semester hours from transfer credit may count toward the minor. The specific courses for the minor are to be determined in consultation with the Political Science Department Minor Advisor.,https://catalog.unc.edu/undergraduate/programs-study/political-science-minor/,,Minor in Political Science,https://catalog.unc.edu/undergraduate/programs-study/,
,"The minor in Public Policy Analysis is designed for students interested in how public policy decisions are made and implemented. The minor focuses on the analytical tools and critical thinking skills necessary for understanding complex policy problems, evaluating policy options, and assessing policy outcomes. Students will develop an understanding of the institutions and processes involved in public policy making, as well as the economic, social, and political factors that influence policy decisions. This minor is suitable for students from a wide range of disciplines who wish to enhance their understanding of public policy and its impact on society. It provides a strong foundation for careers in government, non-profit organizations, advocacy groups, and further graduate study in public policy, public administration, or law.",https://catalog.unc.edu/undergraduate/programs-study/public-policy-analysis-minor/,,Minor in Public Policy Analysis,https://catalog.unc.edu/undergraduate/programs-study/,
,"The Minor in Religious Studies exposes students to the academic study of religion as a human phenomenon. Through a diverse array of courses, students develop a sophisticated understanding of religion, including its history, theories, practices, and impacts on individuals, societies, and cultures across the globe. Students will encounter diverse religious traditions and expressions in various cultural and historical contexts, learn how to analyze and compare them, and critically reflect on the nature of religion as a cultural system. Because the academic study of religion is inherently interdisciplinary, the minor appeals to students across the humanities, social sciences, and professional fields. The minor requires six courses (18 credit hours). For more information, see the Religious Studies program website.",https://catalog.unc.edu/undergraduate/programs-study/religious-studies-minor/,,Minor in Religious Studies,https://catalog.unc.edu/undergraduate/programs-study/,
,"The Minor in Social and Economic Justice provides students with an interdisciplinary understanding of the causes and consequences of social inequality, poverty, and other forms of oppression. Students will engage with a range of theoretical and methodological approaches to understanding social justice issues, and they will explore strategies for promoting social change. The minor is designed to complement a wide range of majors by providing students with critical analytical skills, ethical reasoning, and a commitment to social justice.",https://catalog.unc.edu/undergraduate/programs-study/social-economic-justice-minor/,,Minor in Social and Economic Justice,https://catalog.unc.edu/undergraduate/programs-study/social-economic-justice-minor/,
,"Sociology is the scientific study of social life, social change, and the social causes and consequences of human behavior. Sociologists investigate the structure of groups, organizations, and societies, and how people interact within these contexts. Since all human behavior is social, the subject matter of sociology is vast, ranging from the intimate family to the hostile mob; from organized crime to religious cults; from the divisions of race, gender, and social class to the shared beliefs of a common culture; and from the sociology of work to the sociology of sports. The Sociology Minor provides students with an understanding of social life and social forces that shape behavior.",https://catalog.unc.edu/undergraduate/programs-study/sociology-minor/,,Minor in Sociology,https://catalog.unc.edu/undergraduate/programs-study/,
,The Minor in Spanish offers students the opportunity to develop communicative competence and cultural understanding of the Spanish-speaking world. Students who complete a Minor in Spanish should be able to: 1. Communicate effectively in Spanish at the intermediate-high level as defined by ACTFL guidelines. 2. Understand and analyze a variety of texts and media in Spanish. 3. Demonstrate knowledge and understanding of the cultures and societies of the Spanish-speaking world.,https://coursetransfer.northcarolina.edu/guide/2024-2025/827,,Minor in Spanish,https://coursetransfer.northcarolina.edu/guide/2024-2025/827,
,"The Statistics Minor gives students the opportunity to learn statistical analysis skills which are becoming increasingly essential for careers in data science, government, education, and industry. The Minor will provide an understanding of statistical concepts and their application in data analysis and interpretation. Students will learn how to design data collection processes, analyze data using appropriate statistical methods, and effectively communicate the results of their analyses.",https://catalog.unc.edu/undergraduate/programs-study/statistics-minor/,,Minor in Statistics,https://catalog.unc.edu/undergraduate/programs-study/,Minor
,,,,Minor in Studio Arts,https://www.holyfamily.edu/academics/programs/art-studio-minor,
,"The Department of Art & Art History offers a minor in Visual Arts. The minor provides students with the opportunity to gain a broad understanding of the theory, history, and practice of the visual arts. The Visual Arts Minor is an ideal complement to a variety of majors including those in the humanities, social sciences, natural sciences, and business. The minor supports students in developing visual literacy, critical thinking, problem-solving, and creative skills through hands-on engagement with various art forms and theoretical frameworks.",https://arts-sciences.charlotte.edu/academics/visual-arts/visual-arts-minor,,Minor in Visual Arts,https://www.art.utah.edu/minors-certificates/art-history-minor/,
